ds,y,ds,y
08/03/2023 1:30,23.37351608,08/03/2023 1:30,23.39474059
08/03/2023 1:35,23.37351608,08/03/2023 1:35,23.3903828
08/03/2023 1:40,23.37351608,08/03/2023 1:40,23.38601506
08/03/2023 1:45,23.37351608,08/03/2023 1:45,23.38162862
08/03/2023 1:50,23.37351608,08/03/2023 1:50,23.37721316
08/03/2023 1:55,23.37351608,08/03/2023 1:55,23.37275686
08/03/2023 2:00,23.37351608,08/03/2023 2:00,23.36824649
08/03/2023 2:05,23.37351608,08/03/2023 2:05,23.36366748
08/03/2023 2:10,23.37351608,08/03/2023 2:10,23.35900404
08/03/2023 2:15,23.37351608,08/03/2023 2:15,23.35423929
08/03/2023 2:20,23.37351608,08/03/2023 2:20,23.34935538
08/03/2023 2:25,23.37351608,08/03/2023 2:25,23.34433365
08/03/2023 2:30,23.37351608,08/03/2023 2:30,23.3391548
08/03/2023 2:35,23.37351608,08/03/2023 2:35,23.33379902
08/03/2023 2:40,23.37351608,08/03/2023 2:40,23.32824624
08/03/2023 2:45,23.37351608,08/03/2023 2:45,23.32247624
08/03/2023 2:50,23.37351608,08/03/2023 2:50,23.3164689
08/03/2023 2:55,23.37351608,08/03/2023 2:55,23.31020438
08/03/2023 3:00,23.37351608,08/03/2023 3:00,23.30366331
08/03/2023 3:05,23.37351608,08/03/2023 3:05,23.296827
08/03/2023 3:10,23.37351608,08/03/2023 3:10,23.28967766
08/03/2023 3:15,23.37351608,08/03/2023 3:15,23.28219857
08/03/2023 3:20,23.37351608,08/03/2023 3:20,23.27437428
08/03/2023 3:25,23.37351608,08/03/2023 3:25,23.26619082
08/03/2023 3:30,23.22439575,08/03/2023 3:30,23.25763586
08/03/2023 3:35,23.22439575,08/03/2023 3:35,23.26365832
08/03/2023 3:40,23.22439575,08/03/2023 3:40,23.26929025
08/03/2023 3:45,23.22439575,08/03/2023 3:45,23.27452528
08/03/2023 3:50,23.22439575,08/03/2023 3:50,23.27935929
08/03/2023 3:55,23.22439575,08/03/2023 3:55,23.28379056
08/03/2023 4:00,23.22439575,08/03/2023 4:00,23.28781989
08/03/2023 4:05,23.22439575,08/03/2023 4:05,23.29145066
08/03/2023 4:10,23.22439575,08/03/2023 4:10,23.29468892
08/03/2023 4:15,23.22439575,08/03/2023 4:15,23.29754343
08/03/2023 4:20,23.22439575,08/03/2023 4:20,23.30002571
08/03/2023 4:25,23.22439575,08/03/2023 4:25,23.30215006
08/03/2023 4:30,23.22439575,08/03/2023 4:30,23.30393352
08/03/2023 4:35,23.22439575,08/03/2023 4:35,23.30539588
08/03/2023 4:40,23.22439575,08/03/2023 4:40,23.30655961
08/03/2023 4:45,23.22439575,08/03/2023 4:45,23.30744981
08/03/2023 4:50,23.22439575,08/03/2023 4:50,23.3080941
08/03/2023 4:55,23.22439575,08/03/2023 4:55,23.30852253
08/03/2023 5:00,23.22439575,08/03/2023 5:00,23.30876744
08/03/2023 5:05,23.22439575,08/03/2023 5:05,23.30886331
08/03/2023 5:10,23.22439575,08/03/2023 5:10,23.30884663
08/03/2023 5:15,23.22439575,08/03/2023 5:15,23.30875567
08/03/2023 5:20,23.22439575,08/03/2023 5:20,23.3086303
08/03/2023 5:25,23.22439575,08/03/2023 5:25,23.30851179
08/03/2023 5:30,23.22439575,08/03/2023 5:30,23.30844259
08/03/2023 5:35,23.37310028,08/03/2023 5:35,23.30846606
08/03/2023 5:40,23.37310028,08/03/2023 5:40,23.30862626
08/03/2023 5:45,23.37310028,08/03/2023 5:45,23.30896765
08/03/2023 5:50,23.37310028,08/03/2023 5:50,23.30953488
08/03/2023 5:55,23.523386,08/03/2023 5:55,23.31037249
08/03/2023 6:00,23.523386,08/03/2023 6:00,23.31152463
08/03/2023 6:05,23.523386,08/03/2023 6:05,23.31303484
08/03/2023 6:10,23.523386,08/03/2023 6:10,23.31494572
08/03/2023 6:15,23.523386,08/03/2023 6:15,23.31729867
08/03/2023 6:20,23.523386,08/03/2023 6:20,23.32013368
08/03/2023 6:25,23.523386,08/03/2023 6:25,23.32348899
08/03/2023 6:30,23.37484741,08/03/2023 6:30,23.32740093
08/03/2023 6:35,23.37484741,08/03/2023 6:35,23.33190359
08/03/2023 6:40,23.37484741,08/03/2023 6:40,23.33702868
08/03/2023 6:45,23.37484741,08/03/2023 6:45,23.34615612
08/03/2023 6:50,23.37484741,08/03/2023 6:50,23.35596126
08/03/2023 6:55,23.37484741,08/03/2023 6:55,23.36646731
08/03/2023 7:00,23.37484741,08/03/2023 7:00,23.3776943
08/03/2023 7:05,23.37484741,08/03/2023 7:05,23.38965892
08/03/2023 7:10,23.37484741,08/03/2023 7:10,23.40237444
08/03/2023 7:15,23.37484741,08/03/2023 7:15,23.41585056
08/03/2023 7:20,23.37484741,08/03/2023 7:20,23.43009335
08/03/2023 7:25,23.37484741,08/03/2023 7:25,23.44510519
08/03/2023 7:30,23.37484741,08/03/2023 7:30,23.46088474
08/03/2023 7:35,23.37484741,08/03/2023 7:35,23.47742692
08/03/2023 7:40,23.37484741,08/03/2023 7:40,23.49472294
08/03/2023 7:45,23.37484741,08/03/2023 7:45,23.51276032
08/03/2023 7:50,23.37484741,08/03/2023 7:50,23.53152294
08/03/2023 7:55,23.37484741,08/03/2023 7:55,23.55099116
08/03/2023 8:00,23.37484741,08/03/2023 8:00,23.57114191
08/03/2023 8:05,23.52519798,08/03/2023 8:05,23.59194881
08/03/2023 8:10,23.52519798,08/03/2023 8:10,23.61338231
08/03/2023 8:15,23.52519798,08/03/2023 8:15,23.63540992
08/03/2023 8:20,23.52519798,08/03/2023 8:20,23.65799634
08/03/2023 8:25,23.67486,08/03/2023 8:25,23.68110368
08/03/2023 8:30,23.67486,08/03/2023 8:30,23.70469171
08/03/2023 8:35,23.67486,08/03/2023 8:35,23.72871809
08/03/2023 8:40,23.67486,08/03/2023 8:40,23.75313861
08/03/2023 8:45,23.67486,08/03/2023 8:45,23.77790747
08/03/2023 8:50,23.82395935,08/03/2023 8:50,23.80297756
08/03/2023 8:55,23.82395935,08/03/2023 8:55,23.82830073
08/03/2023 9:00,23.82395935,08/03/2023 9:00,23.85382809
08/03/2023 9:05,23.82395935,08/03/2023 9:05,23.87951032
08/03/2023 9:10,23.82395935,08/03/2023 9:10,23.90529793
08/03/2023 9:15,23.97289658,08/03/2023 9:15,23.93114157
08/03/2023 9:20,23.97289658,08/03/2023 9:20,23.95699235
08/03/2023 9:25,23.97289658,08/03/2023 9:25,23.98280211
08/03/2023 9:30,24.12167549,08/03/2023 9:30,24.00852371
08/03/2023 9:35,24.12167549,08/03/2023 9:35,24.03411128
08/03/2023 9:40,24.12167549,08/03/2023 9:40,24.05952053
08/03/2023 9:45,24.12167549,08/03/2023 9:45,24.08470899
08/03/2023 9:50,24.12167549,08/03/2023 9:50,24.10963624
08/03/2023 9:55,24.12167549,08/03/2023 9:55,24.12190852
08/03/2023 10:00,24.12167549,08/03/2023 10:00,24.13384581
08/03/2023 10:05,24.12167549,08/03/2023 10:05,24.14541515
08/03/2023 10:10,24.12167549,08/03/2023 10:10,24.15658644
08/03/2023 10:15,24.12167549,08/03/2023 10:15,24.16733258
08/03/2023 10:20,24.27035141,08/03/2023 10:20,24.17762964
08/03/2023 10:25,24.27035141,08/03/2023 10:25,24.18745689
08/03/2023 10:30,24.27035141,08/03/2023 10:30,24.19679696
08/03/2023 10:35,24.27035141,08/03/2023 10:35,24.20563585
08/03/2023 10:40,24.27035141,08/03/2023 10:40,24.21396302
08/03/2023 10:45,24.27035141,08/03/2023 10:45,24.22177134
08/03/2023 10:50,24.27035141,08/03/2023 10:50,24.22905711
08/03/2023 10:55,24.27035141,08/03/2023 10:55,24.23582003
08/03/2023 11:00,24.42003822,08/03/2023 11:00,24.24206312
08/03/2023 11:05,24.42003822,08/03/2023 11:05,24.24779267
08/03/2023 11:10,24.42003822,08/03/2023 11:10,24.25301808
08/03/2023 11:15,24.42003822,08/03/2023 11:15,24.2577518
08/03/2023 11:20,24.42003822,08/03/2023 11:20,24.26200911
08/03/2023 11:25,24.42003822,08/03/2023 11:25,24.26580803
08/03/2023 11:30,24.42003822,08/03/2023 11:30,24.26916906
08/03/2023 11:35,24.42003822,08/03/2023 11:35,24.27211502
08/03/2023 11:40,24.42003822,08/03/2023 11:40,24.27467084
08/03/2023 11:45,24.42003822,08/03/2023 11:45,24.2768633
08/03/2023 11:50,24.27145195,08/03/2023 11:50,24.27872079
08/03/2023 11:55,24.27145195,08/03/2023 11:55,24.28027308
08/03/2023 12:00,24.27145195,08/03/2023 12:00,24.28155104
08/03/2023 12:05,24.27145195,08/03/2023 12:05,24.28258637
08/03/2023 12:10,24.27145195,08/03/2023 12:10,24.28341134
08/03/2023 12:15,24.27145195,08/03/2023 12:15,24.28405851
08/03/2023 12:20,24.27145195,08/03/2023 12:20,24.28456046
08/03/2023 12:25,24.12251282,08/03/2023 12:25,24.28494949
08/03/2023 12:30,24.12251282,08/03/2023 12:30,24.2852574
08/03/2023 12:35,24.12251282,08/03/2023 12:35,24.2855152
08/03/2023 12:40,24.12251282,08/03/2023 12:40,24.28575285
08/03/2023 12:45,24.12251282,08/03/2023 12:45,24.28599901
08/03/2023 12:50,24.12251282,08/03/2023 12:50,24.28628085
08/03/2023 12:55,24.12251282,08/03/2023 12:55,24.28662376
08/03/2023 13:00,24.27130127,08/03/2023 13:00,24.28705123
08/03/2023 13:05,24.27130127,08/03/2023 13:05,24.28758456
08/03/2023 13:10,24.27130127,08/03/2023 13:10,24.29181032
08/03/2023 13:15,24.27130127,08/03/2023 13:15,24.29617752
08/03/2023 13:20,24.27130127,08/03/2023 13:20,24.30070014
08/03/2023 13:25,24.27130127,08/03/2023 13:25,24.30538943
08/03/2023 13:30,24.27130127,08/03/2023 13:30,24.31025384
08/03/2023 13:35,24.27130127,08/03/2023 13:35,24.31529899
08/03/2023 13:40,24.27130127,08/03/2023 13:40,24.32052757
08/03/2023 13:45,24.27130127,08/03/2023 13:45,24.32593935
08/03/2023 13:50,24.27130127,08/03/2023 13:50,24.33153116
08/03/2023 13:55,24.27130127,08/03/2023 13:55,24.33729693
08/03/2023 14:00,24.27130127,08/03/2023 14:00,24.34322776
08/03/2023 14:05,24.42118073,08/03/2023 14:05,24.34931195
08/03/2023 14:10,24.42118073,08/03/2023 14:10,24.35553509
08/03/2023 14:15,24.42118073,08/03/2023 14:15,24.36188023
08/03/2023 14:20,24.42118073,08/03/2023 14:20,24.36832795
08/03/2023 14:25,24.42118073,08/03/2023 14:25,24.37485654
08/03/2023 14:30,24.42118073,08/03/2023 14:30,24.38144219
08/03/2023 14:35,24.42118073,08/03/2023 14:35,24.38805914
08/03/2023 14:40,24.42118073,08/03/2023 14:40,24.39467992
08/03/2023 14:45,24.42118073,08/03/2023 14:45,24.40127554
08/03/2023 14:50,24.42118073,08/03/2023 14:50,24.40781575
08/03/2023 14:55,24.42118073,08/03/2023 14:55,24.41426923
08/03/2023 15:00,24.42118073,08/03/2023 15:00,24.4206039
08/03/2023 15:05,24.42118073,08/03/2023 15:05,24.42678713
08/03/2023 15:10,24.42118073,08/03/2023 15:10,24.43278604
08/03/2023 15:15,24.42118073,08/03/2023 15:15,24.43856772
08/03/2023 15:20,24.42118073,08/03/2023 15:20,24.44409952
08/03/2023 15:25,24.42118073,08/03/2023 15:25,24.44934933
08/03/2023 15:30,24.42118073,08/03/2023 15:30,24.45428578
08/03/2023 15:35,24.42118073,08/03/2023 15:35,24.45887859
08/03/2023 15:40,24.42118073,08/03/2023 15:40,24.46309872
08/03/2023 15:45,24.42118073,08/03/2023 15:45,24.46691868
08/03/2023 15:50,24.42118073,08/03/2023 15:50,24.47031273
08/03/2023 15:55,24.42118073,08/03/2023 15:55,24.4732571
08/03/2023 16:00,24.42118073,08/03/2023 16:00,24.47573022
08/03/2023 16:05,24.42118073,08/03/2023 16:05,24.47771284
08/03/2023 16:10,24.42118073,08/03/2023 16:10,24.4791883
08/03/2023 16:15,24.42118073,08/03/2023 16:15,24.48014259
08/03/2023 16:20,24.42118073,08/03/2023 16:20,24.4689104
08/03/2023 16:25,24.42118073,08/03/2023 16:25,24.45713766
08/03/2023 16:30,24.42118073,08/03/2023 16:30,24.44481918
08/03/2023 16:35,24.42118073,08/03/2023 16:35,24.43195288
08/03/2023 16:40,24.42118073,08/03/2023 16:40,24.41853985
08/03/2023 16:45,24.42118073,08/03/2023 16:45,24.40458436
08/03/2023 16:50,24.42118073,08/03/2023 16:50,24.39009386
08/03/2023 16:55,24.42118073,08/03/2023 16:55,24.37507899
08/03/2023 17:00,24.42118073,08/03/2023 17:00,24.35955353
08/03/2023 17:05,24.42118073,08/03/2023 17:05,24.34353432
08/03/2023 17:10,24.42118073,08/03/2023 17:10,24.32704121
08/03/2023 17:15,24.42118073,08/03/2023 17:15,24.31009692
08/03/2023 17:20,24.42118073,08/03/2023 17:20,24.29272693
08/03/2023 17:25,24.42118073,08/03/2023 17:25,24.27495936
08/03/2023 17:30,24.42118073,08/03/2023 17:30,24.25682476
08/03/2023 17:35,24.42118073,08/03/2023 17:35,24.23835596
08/03/2023 17:40,24.42118073,08/03/2023 17:40,24.21958789
08/03/2023 17:45,24.27264214,08/03/2023 17:45,24.20055734
08/03/2023 17:50,24.27264214,08/03/2023 17:50,24.18130274
08/03/2023 17:55,24.27264214,08/03/2023 17:55,24.16186395
08/03/2023 18:00,24.27264214,08/03/2023 18:00,24.14228199
08/03/2023 18:05,24.12392807,08/03/2023 18:05,24.12259881
08/03/2023 18:10,24.12392807,08/03/2023 18:10,24.10285703
08/03/2023 18:15,24.12392807,08/03/2023 18:15,24.08309968
08/03/2023 18:20,23.97364998,08/03/2023 18:20,24.06336992
08/03/2023 18:25,23.97364998,08/03/2023 18:25,24.04371081
08/03/2023 18:30,23.97364998,08/03/2023 18:30,24.02416501
08/03/2023 18:35,23.97364998,08/03/2023 18:35,24.00477455
08/03/2023 18:40,23.97364998,08/03/2023 18:40,23.9855806
08/03/2023 18:45,23.97364998,08/03/2023 18:45,23.96662315
08/03/2023 18:50,23.97364998,08/03/2023 18:50,23.94794086
08/03/2023 18:55,23.97364998,08/03/2023 18:55,23.92957078
08/03/2023 19:00,23.97364998,08/03/2023 19:00,23.91154815
08/03/2023 19:05,23.97364998,08/03/2023 19:05,23.89390622
08/03/2023 19:10,23.82451439,08/03/2023 19:10,23.87667602
08/03/2023 19:15,23.82451439,08/03/2023 19:15,23.85988624
08/03/2023 19:20,23.82451439,08/03/2023 19:20,23.84356305
08/03/2023 19:25,23.82451439,08/03/2023 19:25,23.82772999
08/03/2023 19:30,23.82451439,08/03/2023 19:30,23.8124078
08/03/2023 19:35,23.82451439,08/03/2023 19:35,23.80242055
08/03/2023 19:40,23.82451439,08/03/2023 19:40,23.79297706
08/03/2023 19:45,23.82451439,08/03/2023 19:45,23.78408935
08/03/2023 19:50,23.67513466,08/03/2023 19:50,23.7757664
08/03/2023 19:55,23.67513466,08/03/2023 19:55,23.76801415
08/03/2023 20:00,23.67513466,08/03/2023 20:00,23.76083554
08/03/2023 20:05,23.67513466,08/03/2023 20:05,23.75423051
08/03/2023 20:10,23.67513466,08/03/2023 20:10,23.74819607
08/03/2023 20:15,23.67513466,08/03/2023 20:15,23.74272634
08/03/2023 20:20,23.67513466,08/03/2023 20:20,23.73781267
08/03/2023 20:25,23.67513466,08/03/2023 20:25,23.73344375
08/03/2023 20:30,23.67513466,08/03/2023 20:30,23.72960568
08/03/2023 20:35,23.67513466,08/03/2023 20:35,23.72628217
08/03/2023 20:40,23.67513466,08/03/2023 20:40,23.72345468
08/03/2023 20:45,23.67513466,08/03/2023 20:45,23.72110255
08/03/2023 20:50,23.67513466,08/03/2023 20:50,23.71920323
08/03/2023 20:55,23.67513466,08/03/2023 20:55,23.71773245
08/03/2023 21:00,23.67513466,08/03/2023 21:00,23.71666442
08/03/2023 21:05,23.67513466,08/03/2023 21:05,23.71597203
08/03/2023 21:10,23.67513466,08/03/2023 21:10,23.71562707
08/03/2023 21:15,23.67513466,08/03/2023 21:15,23.71560047
08/03/2023 21:20,23.67513466,08/03/2023 21:20,23.71586247
08/03/2023 21:25,23.67513466,08/03/2023 21:25,23.71638288
08/03/2023 21:30,23.67513466,08/03/2023 21:30,23.71713129
08/03/2023 21:35,23.67513466,08/03/2023 21:35,23.7180773
08/03/2023 21:40,23.67513466,08/03/2023 21:40,23.71919069
08/03/2023 21:45,23.67513466,08/03/2023 21:45,23.72044166
08/03/2023 21:50,23.67513466,08/03/2023 21:50,23.72180105
08/03/2023 21:55,23.67513466,08/03/2023 21:55,23.72324046
08/03/2023 22:00,23.67513466,08/03/2023 22:00,23.72473252
08/03/2023 22:05,23.67513466,08/03/2023 22:05,23.72625096
08/03/2023 22:10,23.67513466,08/03/2023 22:10,23.72777086
08/03/2023 22:15,23.67513466,08/03/2023 22:15,23.72926871
08/03/2023 22:20,23.67513466,08/03/2023 22:20,23.7307226
08/03/2023 22:25,23.67513466,08/03/2023 22:25,23.73211227
08/03/2023 22:30,23.67513466,08/03/2023 22:30,23.73341926
08/03/2023 22:35,23.67513466,08/03/2023 22:35,23.73462696
08/03/2023 22:40,23.82404709,08/03/2023 22:40,23.73572065
08/03/2023 22:45,23.82404709,08/03/2023 22:45,23.74001324
08/03/2023 22:50,23.82404709,08/03/2023 22:50,23.74416828
08/03/2023 22:55,23.82404709,08/03/2023 22:55,23.74817696
08/03/2023 23:00,23.82404709,08/03/2023 23:00,23.75203244
08/03/2023 23:05,23.82404709,08/03/2023 23:05,23.7557298
08/03/2023 23:10,23.82404709,08/03/2023 23:10,23.75926602
08/03/2023 23:15,23.82404709,08/03/2023 23:15,23.76263991
08/03/2023 23:20,23.82404709,08/03/2023 23:20,23.76585201
08/03/2023 23:25,23.82404709,08/03/2023 23:25,23.76890451
08/03/2023 23:30,23.82404709,08/03/2023 23:30,23.77180114
08/03/2023 23:35,23.82404709,08/03/2023 23:35,23.77454706
08/03/2023 23:40,23.82404709,08/03/2023 23:40,23.77714871
08/03/2023 23:45,23.82404709,08/03/2023 23:45,23.77961367
08/03/2023 23:50,23.82404709,08/03/2023 23:50,23.78195053
08/03/2023 23:55,23.82404709,08/03/2023 23:55,23.78416869
09/03/2023 0:00,23.82404709,09/03/2023 0:00,23.78627822
09/03/2023 0:05,23.82404709,09/03/2023 0:05,23.7882897
09/03/2023 0:10,23.82404709,09/03/2023 0:10,23.79021403
09/03/2023 0:15,23.82404709,09/03/2023 0:15,23.79206224
09/03/2023 0:20,23.82404709,09/03/2023 0:20,23.79384537
09/03/2023 0:25,23.82404709,09/03/2023 0:25,23.79557424
09/03/2023 0:30,23.82404709,09/03/2023 0:30,23.7972593
09/03/2023 0:35,23.82404709,09/03/2023 0:35,23.79891048
09/03/2023 0:40,23.82404709,09/03/2023 0:40,23.80053702
09/03/2023 0:45,23.82404709,09/03/2023 0:45,23.80214734
09/03/2023 0:50,23.82404709,09/03/2023 0:50,23.80374886
09/03/2023 0:55,23.82404709,09/03/2023 0:55,23.8053479
09/03/2023 1:00,23.82404709,09/03/2023 1:00,23.80694957
09/03/2023 1:05,23.82404709,09/03/2023 1:05,23.80855765
09/03/2023 1:10,23.82404709,09/03/2023 1:10,23.81017449
09/03/2023 1:15,23.82404709,09/03/2023 1:15,23.81180097
09/03/2023 1:20,23.82404709,09/03/2023 1:20,23.81343638
09/03/2023 1:25,23.82404709,09/03/2023 1:25,23.81507846
09/03/2023 1:30,23.82404709,09/03/2023 1:30,23.81672329
09/03/2023 1:35,23.82404709,09/03/2023 1:35,23.81836535
09/03/2023 1:40,23.82404709,09/03/2023 1:40,23.81999746
09/03/2023 1:45,23.82404709,09/03/2023 1:45,23.82161087
09/03/2023 1:50,23.82404709,09/03/2023 1:50,23.82319525
09/03/2023 1:55,23.82404709,09/03/2023 1:55,23.82670786
09/03/2023 2:00,23.82404709,09/03/2023 2:00,23.83016639
09/03/2023 2:05,23.82404709,09/03/2023 2:05,23.83355627
09/03/2023 2:10,23.82404709,09/03/2023 2:10,23.83686174
09/03/2023 2:15,23.82404709,09/03/2023 2:15,23.84006589
09/03/2023 2:20,23.82404709,09/03/2023 2:20,23.84315088
09/03/2023 2:25,23.82404709,09/03/2023 2:25,23.84609806
09/03/2023 2:30,23.82404709,09/03/2023 2:30,23.84888811
09/03/2023 2:35,23.82404709,09/03/2023 2:35,23.85150123
09/03/2023 2:40,23.82404709,09/03/2023 2:40,23.85391735
09/03/2023 2:45,23.82404709,09/03/2023 2:45,23.85611626
09/03/2023 2:50,23.82404709,09/03/2023 2:50,23.85807782
09/03/2023 2:55,23.82404709,09/03/2023 2:55,23.8597822
09/03/2023 3:00,23.82404709,09/03/2023 3:00,23.86121003
09/03/2023 3:05,23.82404709,09/03/2023 3:05,23.86234263
09/03/2023 3:10,23.82404709,09/03/2023 3:10,23.86316219
09/03/2023 3:15,23.82404709,09/03/2023 3:15,23.863652
09/03/2023 3:20,23.82404709,09/03/2023 3:20,23.86379661
09/03/2023 3:25,23.82404709,09/03/2023 3:25,23.86358205
09/03/2023 3:30,23.82404709,09/03/2023 3:30,23.862996
09/03/2023 3:35,23.82404709,09/03/2023 3:35,23.86202794
09/03/2023 3:40,23.82404709,09/03/2023 3:40,23.86066936
09/03/2023 3:45,23.82404709,09/03/2023 3:45,23.85891387
09/03/2023 3:50,23.82404709,09/03/2023 3:50,23.85675737
09/03/2023 3:55,23.82404709,09/03/2023 3:55,23.85419813
09/03/2023 4:00,23.82404709,09/03/2023 4:00,23.85123695
09/03/2023 4:05,23.82404709,09/03/2023 4:05,23.84787721
09/03/2023 4:10,23.82404709,09/03/2023 4:10,23.84412495
09/03/2023 4:15,23.82404709,09/03/2023 4:15,23.83998895
09/03/2023 4:20,23.82404709,09/03/2023 4:20,23.83548072
09/03/2023 4:25,23.82404709,09/03/2023 4:25,23.83061455
09/03/2023 4:30,23.82404709,09/03/2023 4:30,23.8254075
09/03/2023 4:35,23.82404709,09/03/2023 4:35,23.81987935
09/03/2023 4:40,23.67473793,09/03/2023 4:40,23.81405257
09/03/2023 4:45,23.67473793,09/03/2023 4:45,23.80795226
09/03/2023 4:50,23.67473793,09/03/2023 4:50,23.80160603
09/03/2023 4:55,23.67473793,09/03/2023 4:55,23.79504395
09/03/2023 5:00,23.67473793,09/03/2023 5:00,23.78829834
09/03/2023 5:05,23.67473793,09/03/2023 5:05,23.78140371
09/03/2023 5:10,23.67473793,09/03/2023 5:10,23.77638076
09/03/2023 5:15,23.67473793,09/03/2023 5:15,23.77128352
09/03/2023 5:20,23.82361603,09/03/2023 5:20,23.76615188
09/03/2023 5:25,23.82361603,09/03/2023 5:25,23.76102711
09/03/2023 5:30,23.82361603,09/03/2023 5:30,23.75595164
09/03/2023 5:35,23.82361603,09/03/2023 5:35,23.75096884
09/03/2023 5:40,23.82361603,09/03/2023 5:40,23.74612276
09/03/2023 5:45,23.82361603,09/03/2023 5:45,23.74145788
09/03/2023 5:50,23.82361603,09/03/2023 5:50,23.73701884
09/03/2023 5:55,23.97254944,09/03/2023 5:55,23.73285018
09/03/2023 6:00,23.97254944,09/03/2023 6:00,23.72899606
09/03/2023 6:05,23.97254944,09/03/2023 6:05,23.7255
09/03/2023 6:10,23.97254944,09/03/2023 6:10,23.7224046
09/03/2023 6:15,23.823452,09/03/2023 6:15,23.71975129
09/03/2023 6:20,23.823452,09/03/2023 6:20,23.71758002
09/03/2023 6:25,23.823452,09/03/2023 6:25,23.71592907
09/03/2023 6:30,23.823452,09/03/2023 6:30,23.71483473
09/03/2023 6:35,23.823452,09/03/2023 6:35,23.71433113
09/03/2023 6:40,23.823452,09/03/2023 6:40,23.71444995
09/03/2023 6:45,23.823452,09/03/2023 6:45,23.71522025
09/03/2023 6:50,23.67344856,09/03/2023 6:50,23.71666825
09/03/2023 6:55,23.67344856,09/03/2023 6:55,23.71881716
09/03/2023 7:00,23.67344856,09/03/2023 7:00,23.72168701
09/03/2023 7:05,23.67344856,09/03/2023 7:05,23.72529449
09/03/2023 7:10,23.67344856,09/03/2023 7:10,23.72965287
09/03/2023 7:15,23.67344856,09/03/2023 7:15,23.73477185
