ts,temp,new_point
2023-03-08 20:40:00,25.468838458464006,52.83887849127913
2023-03-08 20:45:00,25.479585215908646,52.935683731536436
2023-03-08 20:50:00,25.49033197335329,53.03248897179375
2023-03-08 20:55:00,25.501078730797932,53.129294212051065
2023-03-08 21:00:00,25.51182548824257,53.226099452308354
2023-03-08 21:05:00,25.522572245687215,53.32290469256567
2023-03-08 21:10:00,25.533319003131858,53.41970993282297
2023-03-08 21:15:00,25.544065760576498,53.516515173080286
2023-03-08 21:20:00,25.55481251802114,53.6133204133376
2023-03-08 21:25:00,25.565559275465787,53.7101256535949
2023-03-08 21:30:00,25.57630603291043,53.80693089385221
2023-03-08 21:35:00,25.587052790355074,53.903736134109515
2023-03-08 21:40:00,25.597799547799717,54.00054137436683
2023-03-08 21:45:00,25.608546305244356,54.09734661462413
