ds,y,ds,y
2023-03-08 10:15:00,46.18,2023-03-08 10:15:00,42.32909204144619
2023-03-08 10:20:00,48.59,2023-03-08 10:20:00,42.51157810994836
2023-03-08 10:25:00,49.97,2023-03-08 10:25:00,42.68276839848085
2023-03-08 10:30:00,48.55,2023-03-08 10:30:00,42.84248619633528
2023-03-08 10:35:00,48.55,2023-03-08 10:35:00,42.99061960047757
2023-03-08 10:40:00,48.55,2023-03-08 10:40:00,43.127120521414604
2023-03-08 10:45:00,48.55,2023-03-08 10:45:00,43.25200353757063
2023-03-08 10:50:00,48.55,2023-03-08 10:50:00,43.36534425208025
2023-03-08 10:55:00,48.55,2023-03-08 10:55:00,43.467277240937754
2023-03-08 11:00:00,48.55,2023-03-08 11:00:00,43.55799361119875
2023-03-08 11:05:00,48.55,2023-03-08 11:05:00,43.63773819226514
2023-03-08 11:10:00,48.55,2023-03-08 11:10:00,43.70680638497554
2023-03-08 11:15:00,48.55,2023-03-08 11:15:00,43.765540695286354
2023-03-08 11:20:00,48.55,2023-03-08 11:20:00,43.81432698275158
2023-03-08 11:25:00,48.55,2023-03-08 11:25:00,43.85359045396035
2023-03-08 11:30:00,48.55,2023-03-08 11:30:00,43.883791435198205
2023-03-08 11:35:00,48.55,2023-03-08 11:35:00,43.905420957493
2023-03-08 11:40:00,48.55,2023-03-08 11:40:00,43.91899619054804
2023-03-08 11:45:00,48.55,2023-03-08 11:45:00,43.92505576147304
2023-03-08 11:50:00,48.55,2023-03-08 11:50:00,43.92415499528641
2023-03-08 11:55:00,48.55,2023-03-08 11:55:00,43.91686111478991
2023-03-08 12:00:00,48.55,2023-03-08 12:00:00,43.903748436860724
2023-03-08 12:05:00,48.55,2023-03-08 12:05:00,43.885393602227225
2023-03-08 12:10:00,48.55,2023-03-08 12:10:00,43.862370875532235
2023-03-08 12:15:00,48.55,2023-03-08 12:15:00,43.83524755069314
2023-03-08 12:20:00,48.55,2023-03-08 12:20:00,43.80457949711301
2023-03-08 12:25:00,47.52,2023-03-08 12:25:00,43.77090687877319
2023-03-08 12:30:00,46.49,2023-03-08 12:30:00,43.734750078939356
2023-03-08 12:35:00,46.49,2023-03-08 12:35:00,43.69660585949864
2023-03-08 12:40:00,46.49,2023-03-08 12:40:00,43.65694378309637
2023-03-08 12:45:00,46.49,2023-03-08 12:45:00,43.61620292313371
2023-03-08 12:50:00,46.49,2023-03-08 12:50:00,43.5747888849778
2023-03-08 12:55:00,46.49,2023-03-08 12:55:00,43.533071158655815
2023-03-08 13:00:00,46.49,2023-03-08 13:00:00,43.49138082041464
2023-03-08 13:05:00,46.49,2023-03-08 13:05:00,43.450008598855455
2023-03-08 13:10:00,46.49,2023-03-08 13:10:00,43.40918493552017
2023-03-08 13:15:00,46.49,2023-03-08 13:15:00,43.36913395131239
2023-03-08 13:20:00,46.49,2023-03-08 13:20:00,43.33001752182487
2023-03-08 13:25:00,46.49,2023-03-08 13:25:00,43.291953265559265
2023-03-08 13:30:00,46.49,2023-03-08 13:30:00,43.25501454401552
2023-03-08 13:35:00,46.49,2023-03-08 13:35:00,43.219230849600436
2023-03-08 13:40:00,46.49,2023-03-08 13:40:00,43.184588575124906
2023-03-08 13:45:00,46.49,2023-03-08 13:45:00,43.15103215423578
2023-03-08 13:50:00,46.49,2023-03-08 13:50:00,43.11846556060121
2023-03-08 13:55:00,46.49,2023-03-08 13:55:00,43.08675415004919
2023-03-08 14:00:00,46.49,2023-03-08 14:00:00,43.05572682735787
2023-03-08 14:05:00,46.49,2023-03-08 14:05:00,43.02517851722733
2023-03-08 14:10:00,46.49,2023-03-08 14:10:00,42.994872915806006
2023-03-08 14:15:00,46.49,2023-03-08 14:15:00,42.96454549831854
2023-03-08 14:20:00,46.49,2023-03-08 14:20:00,42.93390675483541
2023-03-08 14:25:00,46.49,2023-03-08 14:25:00,42.90264562589312
2023-03-08 14:30:00,46.49,2023-03-08 14:30:00,42.87043310721104
2023-03-08 14:35:00,46.49,2023-03-08 14:35:00,42.836925992484126
2023-03-08 14:40:00,45.34,2023-03-08 14:40:00,42.80177072107052
2023-03-08 14:45:00,44.11,2023-03-08 14:45:00,42.764607297666345
2023-03-08 14:50:00,44.11,2023-03-08 14:50:00,42.72507325052143
2023-03-08 14:55:00,43.1,2023-03-08 14:55:00,42.68280759382093
2023-03-08 15:00:00,43.52,2023-03-08 15:00:00,42.63745476094857
2023-03-08 15:05:00,43.52,2023-03-08 15:05:00,42.58866847486818
2023-03-08 15:10:00,43.52,2023-03-08 15:10:00,42.53611552351138
2023-03-08 15:15:00,43.52,2023-03-08 15:15:00,42.47947940757186
2023-03-08 15:20:00,43.52,2023-03-08 15:20:00,42.41846383061532
2023-03-08 15:25:00,42.35,2023-03-08 15:25:00,42.352796002090074
2023-03-08 15:30:00,42.35,2023-03-08 15:30:00,42.282229725124466
2023-03-08 15:35:00,42.35,2023-03-08 15:35:00,42.20654824458358
2023-03-08 15:40:00,41.32,2023-03-08 15:40:00,42.12556682981359
2023-03-08 15:45:00,41.32,2023-03-08 15:45:00,42.03913507232466
2023-03-08 15:50:00,41.32,2023-03-08 15:50:00,41.94701555167454
2023-03-08 15:55:00,41.32,2023-03-08 15:55:00,41.84925548557737
2023-03-08 16:00:00,40.02,2023-03-08 16:00:00,41.74581808612238
2023-03-08 16:05:00,40.02,2023-03-08 16:05:00,41.636706875641764
2023-03-08 16:10:00,38.95,2023-03-08 16:10:00,41.521966321118946
2023-03-08 16:15:00,37.93,2023-03-08 16:15:00,41.4016821081584
2023-03-08 16:20:00,37.93,2023-03-08 16:20:00,41.275981054525076
2023-03-08 16:25:00,37.93,2023-03-08 16:25:00,41.14503066017893
2023-03-08 16:30:00,37.93,2023-03-08 16:30:00,41.00903830111081
2023-03-08 16:35:00,37.93,2023-03-08 16:35:00,40.86825007063097
2023-03-08 16:40:00,37.93,2023-03-08 16:40:00,40.72294928067092
2023-03-08 16:45:00,37.93,2023-03-08 16:45:00,40.573454632519805
2023-03-08 16:50:00,37.93,2023-03-08 16:50:00,40.42011807398556
2023-03-08 16:55:00,37.93,2023-03-08 16:55:00,40.26332236011439
2023-03-08 17:00:00,37.93,2023-03-08 17:00:00,40.10347833655015
2023-03-08 17:05:00,39.22,2023-03-08 17:05:00,39.9410219709069
2023-03-08 17:10:00,40.29,2023-03-08 17:10:00,39.77641115194213
2023-03-08 17:15:00,40.29,2023-03-08 17:15:00,39.61012228832007
2023-03-08 17:20:00,41.34,2023-03-08 17:20:00,39.442646729857806
2023-03-08 17:25:00,41.34,2023-03-08 17:25:00,39.27448704539239
2023-03-08 17:30:00,41.34,2023-03-08 17:30:00,39.10615318432616
2023-03-08 17:35:00,41.34,2023-03-08 17:35:00,38.938158556164076
2023-03-08 17:40:00,41.34,2023-03-08 17:40:00,38.771016059962484
2023-03-08 17:45:00,41.34,2023-03-08 17:45:00,38.605234094676725
2023-03-08 17:50:00,41.34,2023-03-08 17:50:00,38.44131258763054
2023-03-08 17:55:00,41.34,2023-03-08 17:55:00,38.279739069717614
2023-03-08 18:00:00,41.34,2023-03-08 18:00:00,38.12098483329654
2023-03-08 18:05:00,41.34,2023-03-08 18:05:00,37.9655012028158
2023-03-08 18:10:00,41.34,2023-03-08 18:10:00,37.813715952255556
2023-03-08 18:15:00,41.34,2023-03-08 18:15:00,37.66602989543512
2023-03-08 18:20:00,41.34,2023-03-08 18:20:00,37.5228136824722
2023-03-08 18:25:00,41.34,2023-03-08 18:25:00,37.384404825962534
2023-03-08 18:30:00,41.34,2023-03-08 18:30:00,37.25107824733819
2023-03-08 18:35:00,41.34,2023-03-08 18:35:00,37.123124052419314
2023-03-08 18:40:00,40.33,2023-03-08 18:40:00,37.00076518426053
2023-03-08 18:45:00,39.08,2023-03-08 18:45:00,36.88418234583778
2023-03-08 18:50:00,37.95,2023-03-08 18:50:00,36.77351252114229
2023-03-08 18:55:00,35.7,2023-03-08 18:55:00,36.66884784662802
2023-03-08 19:00:00,34.55,2023-03-08 19:00:00,36.57023484340935
2023-03-08 19:05:00,32.33,2023-03-08 19:05:00,36.47767401787462
2023-03-08 19:10:00,34.19,2023-03-08 19:10:00,36.391119836500415
2023-03-08 19:15:00,34.19,2023-03-08 19:15:00,36.310481075408916
2023-03-08 19:20:00,34.19,2023-03-08 19:20:00,36.23562154552375
2023-03-08 19:25:00,34.19,2023-03-08 19:25:00,36.16636118716235
2023-03-08 19:30:00,34.19,2023-03-08 19:30:00,36.102477528458486
2023-03-08 19:35:00,34.19,2023-03-08 19:35:00,36.04370749698108
2023-03-08 19:40:00,34.19,2023-03-08 19:40:00,35.98974957149569
2023-03-08 19:45:00,34.19,2023-03-08 19:45:00,35.94026625872051
2023-03-08 19:50:00,34.19,2023-03-08 19:50:00,35.894886875909805
2023-03-08 19:55:00,34.19,2023-03-08 19:55:00,35.853210618975226
2023-03-08 20:00:00,34.19,2023-03-08 20:00:00,35.814809892300936
2023-03-08 20:05:00,34.19,2023-03-08 20:05:00,35.7792338756022
2023-03-08 20:10:00,34.19,2023-03-08 20:10:00,35.746012299094744
2023-03-08 20:15:00,34.19,2023-03-08 20:15:00,35.71465939892266
2023-03-08 20:20:00,34.19,2023-03-08 20:20:00,35.68467802108128
2023-03-08 20:25:00,34.19,2023-03-08 20:25:00,35.65556384213857
2023-03-08 20:30:00,34.19,2023-03-08 20:30:00,35.626809673346735
2023-03-08 20:35:00,34.19,2023-03-08 20:35:00,35.597909813921035
2023-03-08 20:40:00,34.19,2023-03-08 20:40:00,35.56836441929924
2023-03-08 20:45:00,34.19,2023-03-08 20:45:00,35.53768384876846
2023-03-08 20:50:00,34.19,2023-03-08 20:50:00,35.505392958289214
2023-03-08 20:55:00,34.19,2023-03-08 20:55:00,35.47103530325029
2023-03-08 21:00:00,34.19,2023-03-08 21:00:00,35.434177217398556
2023-03-08 21:05:00,34.19,2023-03-08 21:05:00,35.39441173454667
2023-03-08 21:10:00,34.19,2023-03-08 21:10:00,35.351351494323595
2023-03-08 21:15:00,34.19,2023-03-08 21:15:00,35.30466473309053
2023-03-08 21:20:00,34.19,2023-03-08 21:20:00,35.25404606707635
2023-03-08 21:25:00,34.19,2023-03-08 21:25:00,35.19923030375872
2023-03-08 21:30:00,34.19,2023-03-08 21:30:00,35.13999512369426
2023-03-08 21:35:00,34.19,2023-03-08 21:35:00,35.07616343784462
2023-03-08 21:40:00,34.19,2023-03-08 21:40:00,35.00760539640022
2023-03-08 21:45:00,34.19,2023-03-08 21:45:00,34.93424003437093
2023-03-08 21:50:00,34.19,2023-03-08 21:50:00,34.85603653604822
2023-03-08 21:55:00,34.19,2023-03-08 21:55:00,34.773015107002166
2023-03-08 22:00:00,34.19,2023-03-08 22:00:00,34.68524744383848
2023-03-08 22:05:00,34.19,2023-03-08 22:05:00,34.59285679487689
2023-03-08 22:10:00,34.19,2023-03-08 22:10:00,34.49601760974556
2023-03-08 22:15:00,34.19,2023-03-08 22:15:00,34.39495477533475
2023-03-08 22:20:00,34.19,2023-03-08 22:20:00,34.289942445057534
2023-03-08 22:25:00,34.19,2023-03-08 22:25:00,34.18130246303771
2023-03-08 22:30:00,34.19,2023-03-08 22:30:00,34.069402397233176
2023-03-08 22:35:00,34.19,2023-03-08 22:35:00,33.95465319042677
2023-03-08 22:40:00,34.19,2023-03-08 22:40:00,33.83750644727819
2023-03-08 22:45:00,34.19,2023-03-08 22:45:00,33.71845137462998
2023-03-08 22:50:00,34.19,2023-03-08 22:50:00,33.59801139650955
2023-03-08 22:55:00,34.19,2023-03-08 22:55:00,33.47674046826923
2023-03-08 23:00:00,34.19,2023-03-08 23:00:00,33.35521911495834
2023-03-08 23:05:00,34.19,2023-03-08 23:05:00,33.234050225331956
2023-03-08 23:10:00,34.19,2023-03-08 23:10:00,33.113854628666196
2023-03-08 23:15:00,34.19,2023-03-08 23:15:00,32.99526648927045
2023-03-08 23:20:00,34.19,2023-03-08 23:20:00,32.87892855258008
2023-03-08 23:25:00,34.19,2023-03-08 23:25:00,32.76548727761414
2023-03-08 23:30:00,34.19,2023-03-08 23:30:00,32.655587892647176
2023-03-08 23:35:00,34.19,2023-03-08 23:35:00,32.54986941149473
2023-03-08 23:40:00,34.19,2023-03-08 23:40:00,32.44895964876642
2023-03-08 23:45:00,34.19,2023-03-08 23:45:00,32.353470270830776
2023-03-08 23:50:00,34.19,2023-03-08 23:50:00,32.26396826176149
2023-03-08 23:55:00,34.19,2023-03-08 23:55:00,32.18104214274368
2023-03-09 00:00:00,0.0,2023-03-09 00:00:00,32.10522637862416
2023-03-09 00:05:00,6.37,2023-03-09 00:05:00,32.037020611555604
2023-03-09 00:10:00,23.84,2023-03-09 00:10:00,31.97688545438681
2023-03-09 00:15:00,27.22,2023-03-09 00:15:00,31.925238538682564
2023-03-09 00:20:00,29.7,2023-03-09 00:20:00,31.882450847477585
2023-03-09 00:25:00,31.06,2023-03-09 00:25:00,31.84884336439046
2023-03-09 00:30:00,32.08,2023-03-09 00:30:00,31.824684064816573
2023-03-09 00:35:00,33.33,2023-03-09 00:35:00,31.810185276273582
2023-03-09 00:40:00,34.33,2023-03-09 00:40:00,31.805501428643325
2023-03-09 00:45:00,35.47,2023-03-09 00:45:00,31.81072721519559
2023-03-09 00:50:00,35.34,2023-03-09 00:50:00,31.825896180626255
2023-03-09 00:55:00,35.34,2023-03-09 00:55:00,31.850979749930133
2023-03-09 01:00:00,35.34,2023-03-09 01:00:00,31.885886708468373
2023-03-09 01:05:00,35.34,2023-03-09 01:05:00,31.930463140315993
2023-03-09 01:10:00,35.34,2023-03-09 01:10:00,31.984492828881567
2023-03-09 01:15:00,35.34,2023-03-09 01:15:00,32.04769811940792
2023-03-09 01:20:00,35.34,2023-03-09 01:20:00,32.1197412414269
2023-03-09 01:25:00,35.34,2023-03-09 01:25:00,32.20022608311336
2023-03-09 01:30:00,35.34,2023-03-09 01:30:00,32.288700408972886
2023-03-09 01:35:00,35.34,2023-03-09 01:35:00,32.38465850663211
2023-03-09 01:40:00,35.34,2023-03-09 01:40:00,32.48754424699218
2023-03-09 01:45:00,35.34,2023-03-09 01:45:00,32.59675453685482
2023-03-09 01:50:00,35.34,2023-03-09 01:50:00,32.7116431428899
2023-03-09 01:55:00,35.34,2023-03-09 01:55:00,32.831524860144185
2023-03-09 02:00:00,35.34,2023-03-09 02:00:00,32.95567999814661
2023-03-09 02:05:00,35.34,2023-03-09 02:05:00,33.08335915190169
2023-03-09 02:10:00,35.34,2023-03-09 02:10:00,33.21378822736196
2023-03-09 02:15:00,35.34,2023-03-09 02:15:00,33.346173685104645
2023-03-09 02:20:00,35.34,2023-03-09 02:20:00,33.47970796478504
2023-03-09 02:25:00,35.34,2023-03-09 02:25:00,33.613575054021794
2023-03-09 02:30:00,35.34,2023-03-09 02:30:00,33.746580766546096
2023-03-09 02:35:00,35.34,2023-03-09 02:35:00,33.878284660977044
2023-03-09 02:40:00,35.34,2023-03-09 02:40:00,34.00787961715573
2023-03-09 02:45:00,35.34,2023-03-09 02:45:00,34.13457296991735
2023-03-09 02:50:00,35.34,2023-03-09 02:50:00,34.25759218934618
2023-03-09 02:55:00,35.34,2023-03-09 02:55:00,34.3761904588297
2023-03-09 03:00:00,35.34,2023-03-09 03:00:00,34.489652111962506
2023-03-09 03:05:00,35.34,2023-03-09 03:05:00,34.59729788738628
2023-03-09 03:10:00,35.34,2023-03-09 03:10:00,34.69848996343093
2023-03-09 03:15:00,35.34,2023-03-09 03:15:00,34.79263673574925
2023-03-09 03:20:00,35.34,2023-03-09 03:20:00,34.87919730144514
2023-03-09 03:25:00,35.34,2023-03-09 03:25:00,34.95768561761483
2023-03-09 03:30:00,35.34,2023-03-09 03:30:00,35.02767430253529
2023-03-09 03:35:00,35.34,2023-03-09 03:35:00,35.08879804981865
