ds,y,ds,y
08/03/2023 2:40,23.37351608,08/03/2023 2:40,23.54255952
08/03/2023 2:45,23.37351608,08/03/2023 2:45,23.54396708
08/03/2023 2:50,23.37351608,08/03/2023 2:50,23.54536764
08/03/2023 2:55,23.37351608,08/03/2023 2:55,23.54673984
08/03/2023 3:00,23.37351608,08/03/2023 3:00,23.54806216
08/03/2023 3:05,23.37351608,08/03/2023 3:05,23.54931314
08/03/2023 3:10,23.37351608,08/03/2023 3:10,23.55047161
08/03/2023 3:15,23.37351608,08/03/2023 3:15,23.55151687
08/03/2023 3:20,23.37351608,08/03/2023 3:20,23.55242896
08/03/2023 3:25,23.37351608,08/03/2023 3:25,23.55318884
08/03/2023 3:30,23.22439575,08/03/2023 3:30,23.55377858
08/03/2023 3:35,23.22439575,08/03/2023 3:35,23.55418161
08/03/2023 3:40,23.22439575,08/03/2023 3:40,23.5543829
08/03/2023 3:45,23.22439575,08/03/2023 3:45,23.55436912
08/03/2023 3:50,23.22439575,08/03/2023 3:50,23.55412882
08/03/2023 3:55,23.22439575,08/03/2023 3:55,23.55365263
08/03/2023 4:00,23.22439575,08/03/2023 4:00,23.55293332
08/03/2023 4:05,23.22439575,08/03/2023 4:05,23.55196602
08/03/2023 4:10,23.22439575,08/03/2023 4:10,23.55074826
08/03/2023 4:15,23.22439575,08/03/2023 4:15,23.54928011
08/03/2023 4:20,23.22439575,08/03/2023 4:20,23.5475642
08/03/2023 4:25,23.22439575,08/03/2023 4:25,23.54560584
08/03/2023 4:30,23.22439575,08/03/2023 4:30,23.543413
08/03/2023 4:35,23.22439575,08/03/2023 4:35,23.54099632
08/03/2023 4:40,23.22439575,08/03/2023 4:40,23.53836914
08/03/2023 4:45,23.22439575,08/03/2023 4:45,23.53554744
08/03/2023 4:50,23.22439575,08/03/2023 4:50,23.53254977
08/03/2023 4:55,23.22439575,08/03/2023 4:55,23.52939722
08/03/2023 5:00,23.22439575,08/03/2023 5:00,23.52611329
08/03/2023 5:05,23.22439575,08/03/2023 5:05,23.52272377
08/03/2023 5:10,23.22439575,08/03/2023 5:10,23.51925663
08/03/2023 5:15,23.22439575,08/03/2023 5:15,23.51574186
08/03/2023 5:20,23.22439575,08/03/2023 5:20,23.51221126
08/03/2023 5:25,23.22439575,08/03/2023 5:25,23.5086983
08/03/2023 5:30,23.22439575,08/03/2023 5:30,23.5052379
08/03/2023 5:35,23.37310028,08/03/2023 5:35,23.5018662
08/03/2023 5:40,23.37310028,08/03/2023 5:40,23.49862032
08/03/2023 5:45,23.37310028,08/03/2023 5:45,23.49553817
08/03/2023 5:50,23.37310028,08/03/2023 5:50,23.49265812
08/03/2023 5:55,23.523386,08/03/2023 5:55,23.49001881
08/03/2023 6:00,23.523386,08/03/2023 6:00,23.48765886
08/03/2023 6:05,23.523386,08/03/2023 6:05,23.4856166
08/03/2023 6:10,23.523386,08/03/2023 6:10,23.48392981
08/03/2023 6:15,23.523386,08/03/2023 6:15,23.48263544
08/03/2023 6:20,23.523386,08/03/2023 6:20,23.48176935
08/03/2023 6:25,23.523386,08/03/2023 6:25,23.48136608
08/03/2023 6:30,23.37484741,08/03/2023 6:30,23.48145853
08/03/2023 6:35,23.37484741,08/03/2023 6:35,23.48207776
08/03/2023 6:40,23.37484741,08/03/2023 6:40,23.48325278
08/03/2023 6:45,23.37484741,08/03/2023 6:45,23.48501024
08/03/2023 6:50,23.37484741,08/03/2023 6:50,23.48737431
08/03/2023 6:55,23.37484741,08/03/2023 6:55,23.49036643
08/03/2023 7:00,23.37484741,08/03/2023 7:00,23.49400515
08/03/2023 7:05,23.37484741,08/03/2023 7:05,23.49830597
08/03/2023 7:10,23.37484741,08/03/2023 7:10,23.50328121
08/03/2023 7:15,23.37484741,08/03/2023 7:15,23.50893987
08/03/2023 7:20,23.37484741,08/03/2023 7:20,23.51528755
08/03/2023 7:25,23.37484741,08/03/2023 7:25,23.52232637
08/03/2023 7:30,23.37484741,08/03/2023 7:30,23.5300549
08/03/2023 7:35,23.37484741,08/03/2023 7:35,23.53846818
08/03/2023 7:40,23.37484741,08/03/2023 7:40,23.54755766
08/03/2023 7:45,23.37484741,08/03/2023 7:45,23.55731126
08/03/2023 7:50,23.37484741,08/03/2023 7:50,23.56771339
08/03/2023 7:55,23.37484741,08/03/2023 7:55,23.57874505
08/03/2023 8:00,23.37484741,08/03/2023 8:00,23.59038387
08/03/2023 8:05,23.52519798,08/03/2023 8:05,23.60260428
08/03/2023 8:10,23.52519798,08/03/2023 8:10,23.61537763
08/03/2023 8:15,23.52519798,08/03/2023 8:15,23.62867231
08/03/2023 8:20,23.52519798,08/03/2023 8:20,23.64245399
08/03/2023 8:25,23.67486,08/03/2023 8:25,23.65668578
08/03/2023 8:30,23.67486,08/03/2023 8:30,23.67132846
08/03/2023 8:35,23.67486,08/03/2023 8:35,23.68634069
08/03/2023 8:40,23.67486,08/03/2023 8:40,23.70167929
08/03/2023 8:45,23.67486,08/03/2023 8:45,23.71729949
08/03/2023 8:50,23.82395935,08/03/2023 8:50,23.73315519
08/03/2023 8:55,23.82395935,08/03/2023 8:55,23.74919922
08/03/2023 9:00,23.82395935,08/03/2023 9:00,23.76538368
08/03/2023 9:05,23.82395935,08/03/2023 9:05,23.7816602
08/03/2023 9:10,23.82395935,08/03/2023 9:10,23.79798024
08/03/2023 9:15,23.97289658,08/03/2023 9:15,23.81429537
08/03/2023 9:20,23.97289658,08/03/2023 9:20,23.83055761
08/03/2023 9:25,23.97289658,08/03/2023 9:25,23.84671968
08/03/2023 9:30,24.12167549,08/03/2023 9:30,23.86273528
08/03/2023 9:35,24.12167549,08/03/2023 9:35,23.87855944
08/03/2023 9:40,24.12167549,08/03/2023 9:40,23.8941487
08/03/2023 9:45,24.12167549,08/03/2023 9:45,23.90946142
08/03/2023 9:50,24.12167549,08/03/2023 9:50,23.92445804
08/03/2023 9:55,24.12167549,08/03/2023 9:55,23.93910126
08/03/2023 10:00,24.12167549,08/03/2023 10:00,23.95335628
08/03/2023 10:05,24.12167549,08/03/2023 10:05,23.96719103
08/03/2023 10:10,24.12167549,08/03/2023 10:10,23.98057628
08/03/2023 10:15,24.12167549,08/03/2023 10:15,23.99348586
08/03/2023 10:20,24.27035141,08/03/2023 10:20,24.00589675
08/03/2023 10:25,24.27035141,08/03/2023 10:25,24.0177892
08/03/2023 10:30,24.27035141,08/03/2023 10:30,24.02914686
08/03/2023 10:35,24.27035141,08/03/2023 10:35,24.03995676
08/03/2023 10:40,24.27035141,08/03/2023 10:40,24.05020944
08/03/2023 10:45,24.27035141,08/03/2023 10:45,24.05989891
08/03/2023 10:50,24.27035141,08/03/2023 10:50,24.06902264
08/03/2023 10:55,24.27035141,08/03/2023 10:55,24.07758154
08/03/2023 11:00,24.42003822,08/03/2023 11:00,24.08557991
08/03/2023 11:05,24.42003822,08/03/2023 11:05,24.09302533
08/03/2023 11:10,24.42003822,08/03/2023 11:10,24.09992856
08/03/2023 11:15,24.42003822,08/03/2023 11:15,24.10630343
08/03/2023 11:20,24.42003822,08/03/2023 11:20,24.11216666
08/03/2023 11:25,24.42003822,08/03/2023 11:25,24.1175377
08/03/2023 11:30,24.42003822,08/03/2023 11:30,24.12243854
08/03/2023 11:35,24.42003822,08/03/2023 11:35,24.12689351
08/03/2023 11:40,24.42003822,08/03/2023 11:40,24.13092904
08/03/2023 11:45,24.42003822,08/03/2023 11:45,24.13457341
08/03/2023 11:50,24.27145195,08/03/2023 11:50,24.13785653
08/03/2023 11:55,24.27145195,08/03/2023 11:55,24.14080966
08/03/2023 12:00,24.27145195,08/03/2023 12:00,24.14346513
08/03/2023 12:05,24.27145195,08/03/2023 12:05,24.14585608
08/03/2023 12:10,24.27145195,08/03/2023 12:10,24.14801617
08/03/2023 12:15,24.27145195,08/03/2023 12:15,24.14997929
08/03/2023 12:20,24.27145195,08/03/2023 12:20,24.15177925
08/03/2023 12:25,24.12251282,08/03/2023 12:25,24.15344958
08/03/2023 12:30,24.12251282,08/03/2023 12:30,24.15502315
08/03/2023 12:35,24.12251282,08/03/2023 12:35,24.15653194
08/03/2023 12:40,24.12251282,08/03/2023 12:40,24.1580068
08/03/2023 12:45,24.12251282,08/03/2023 12:45,24.15947716
08/03/2023 12:50,24.12251282,08/03/2023 12:50,24.16097077
08/03/2023 12:55,24.12251282,08/03/2023 12:55,24.16251351
08/03/2023 13:00,24.27130127,08/03/2023 13:00,24.16412918
08/03/2023 13:05,24.27130127,08/03/2023 13:05,24.16583926
08/03/2023 13:10,24.27130127,08/03/2023 13:10,24.16766274
08/03/2023 13:15,24.27130127,08/03/2023 13:15,24.169616
08/03/2023 13:20,24.27130127,08/03/2023 13:20,24.17171264
08/03/2023 13:25,24.27130127,08/03/2023 13:25,24.17396336
08/03/2023 13:30,24.27130127,08/03/2023 13:30,24.1763759
08/03/2023 13:35,24.27130127,08/03/2023 13:35,24.17895491
08/03/2023 13:40,24.27130127,08/03/2023 13:40,24.18170199
08/03/2023 13:45,24.27130127,08/03/2023 13:45,24.18461559
08/03/2023 13:50,24.27130127,08/03/2023 13:50,24.18769107
08/03/2023 13:55,24.27130127,08/03/2023 13:55,24.19092068
08/03/2023 14:00,24.27130127,08/03/2023 14:00,24.19429368
08/03/2023 14:05,24.42118073,08/03/2023 14:05,24.19779633
08/03/2023 14:10,24.42118073,08/03/2023 14:10,24.20141209
08/03/2023 14:15,24.42118073,08/03/2023 14:15,24.20512165
08/03/2023 14:20,24.42118073,08/03/2023 14:20,24.20890315
08/03/2023 14:25,24.42118073,08/03/2023 14:25,24.21273229
08/03/2023 14:30,24.42118073,08/03/2023 14:30,24.21658255
08/03/2023 14:35,24.42118073,08/03/2023 14:35,24.2204254
08/03/2023 14:40,24.42118073,08/03/2023 14:40,24.22423047
08/03/2023 14:45,24.42118073,08/03/2023 14:45,24.22796586
08/03/2023 14:50,24.42118073,08/03/2023 14:50,24.23159831
08/03/2023 14:55,24.42118073,08/03/2023 14:55,24.23509351
08/03/2023 15:00,24.42118073,08/03/2023 15:00,24.23841638
08/03/2023 15:05,24.42118073,08/03/2023 15:05,24.24153129
08/03/2023 15:10,24.42118073,08/03/2023 15:10,24.24440239
08/03/2023 15:15,24.42118073,08/03/2023 15:15,24.24699387
08/03/2023 15:20,24.42118073,08/03/2023 15:20,24.24927027
08/03/2023 15:25,24.42118073,08/03/2023 15:25,24.25119674
08/03/2023 15:30,24.42118073,08/03/2023 15:30,24.25273931
08/03/2023 15:35,24.42118073,08/03/2023 15:35,24.25386524
08/03/2023 15:40,24.42118073,08/03/2023 15:40,24.25454318
08/03/2023 15:45,24.42118073,08/03/2023 15:45,24.25474353
08/03/2023 15:50,24.42118073,08/03/2023 15:50,24.25443862
08/03/2023 15:55,24.42118073,08/03/2023 15:55,24.25360296
08/03/2023 16:00,24.42118073,08/03/2023 16:00,24.25221351
08/03/2023 16:05,24.42118073,08/03/2023 16:05,24.2502498
08/03/2023 16:10,24.42118073,08/03/2023 16:10,24.24769418
08/03/2023 16:15,24.42118073,08/03/2023 16:15,24.24453197
08/03/2023 16:20,24.42118073,08/03/2023 16:20,24.24075159
08/03/2023 16:25,24.42118073,08/03/2023 16:25,24.23634469
08/03/2023 16:30,24.42118073,08/03/2023 16:30,24.23130627
08/03/2023 16:35,24.42118073,08/03/2023 16:35,24.22563474
08/03/2023 16:40,24.42118073,08/03/2023 16:40,24.21933196
08/03/2023 16:45,24.42118073,08/03/2023 16:45,24.2124033
08/03/2023 16:50,24.42118073,08/03/2023 16:50,24.20485763
08/03/2023 16:55,24.42118073,08/03/2023 16:55,24.1967073
08/03/2023 17:00,24.42118073,08/03/2023 17:00,24.18796808
08/03/2023 17:05,24.42118073,08/03/2023 17:05,24.17865911
08/03/2023 17:10,24.42118073,08/03/2023 17:10,24.16880282
08/03/2023 17:15,24.42118073,08/03/2023 17:15,24.15842476
08/03/2023 17:20,24.42118073,08/03/2023 17:20,24.14755353
08/03/2023 17:25,24.42118073,08/03/2023 17:25,24.13622056
08/03/2023 17:30,24.42118073,08/03/2023 17:30,24.12445997
08/03/2023 17:35,24.42118073,08/03/2023 17:35,24.11230836
08/03/2023 17:40,24.42118073,08/03/2023 17:40,24.09980458
08/03/2023 17:45,24.27264214,08/03/2023 17:45,24.08698952
08/03/2023 17:50,24.27264214,08/03/2023 17:50,24.07390584
08/03/2023 17:55,24.27264214,08/03/2023 17:55,24.06059774
08/03/2023 18:00,24.27264214,08/03/2023 18:00,24.04711066
08/03/2023 18:05,24.12392807,08/03/2023 18:05,24.03349102
08/03/2023 18:10,24.12392807,08/03/2023 18:10,24.01978594
08/03/2023 18:15,24.12392807,08/03/2023 18:15,24.00604295
08/03/2023 18:20,23.97364998,08/03/2023 18:20,23.99230967
08/03/2023 18:25,23.97364998,08/03/2023 18:25,23.97863356
08/03/2023 18:30,23.97364998,08/03/2023 18:30,23.96506161
08/03/2023 18:35,23.97364998,08/03/2023 18:35,23.95164004
08/03/2023 18:40,23.97364998,08/03/2023 18:40,23.93841407
08/03/2023 18:45,23.97364998,08/03/2023 18:45,23.92542759
08/03/2023 18:50,23.97364998,08/03/2023 18:50,23.91272291
08/03/2023 18:55,23.97364998,08/03/2023 18:55,23.90034054
08/03/2023 19:00,23.97364998,08/03/2023 19:00,23.88831892
08/03/2023 19:05,23.97364998,08/03/2023 19:05,23.87669422
08/03/2023 19:10,23.82451439,08/03/2023 19:10,23.86550013
08/03/2023 19:15,23.82451439,08/03/2023 19:15,23.85476763
08/03/2023 19:20,23.82451439,08/03/2023 19:20,23.84452489
08/03/2023 19:25,23.82451439,08/03/2023 19:25,23.83479708
08/03/2023 19:30,23.82451439,08/03/2023 19:30,23.82560624
08/03/2023 19:35,23.82451439,08/03/2023 19:35,23.8169712
08/03/2023 19:40,23.82451439,08/03/2023 19:40,23.80890747
08/03/2023 19:45,23.82451439,08/03/2023 19:45,23.80142718
08/03/2023 19:50,23.67513466,08/03/2023 19:50,23.7945391
08/03/2023 19:55,23.67513466,08/03/2023 19:55,23.78824854
08/03/2023 20:00,23.67513466,08/03/2023 20:00,23.78255742
08/03/2023 20:05,23.67513466,08/03/2023 20:05,23.77746431
08/03/2023 20:10,23.67513466,08/03/2023 20:10,23.77296444
08/03/2023 20:15,23.67513466,08/03/2023 20:15,23.76904984
08/03/2023 20:20,23.67513466,08/03/2023 20:20,23.76570937
08/03/2023 20:25,23.67513466,08/03/2023 20:25,23.76292893
08/03/2023 20:30,23.67513466,08/03/2023 20:30,23.76069152
08/03/2023 20:35,23.67513466,08/03/2023 20:35,23.75897745
08/03/2023 20:40,23.67513466,08/03/2023 20:40,23.75776452
08/03/2023 20:45,23.67513466,08/03/2023 20:45,23.75702817
08/03/2023 20:50,23.67513466,08/03/2023 20:50,23.75674174
08/03/2023 20:55,23.67513466,08/03/2023 20:55,23.75687667
08/03/2023 21:00,23.67513466,08/03/2023 21:00,23.7574027
08/03/2023 21:05,23.67513466,08/03/2023 21:05,23.75828818
08/03/2023 21:10,23.67513466,08/03/2023 21:10,23.75950026
08/03/2023 21:15,23.67513466,08/03/2023 21:15,23.76100515
08/03/2023 21:20,23.67513466,08/03/2023 21:20,23.76276842
08/03/2023 21:25,23.67513466,08/03/2023 21:25,23.76475521
08/03/2023 21:30,23.67513466,08/03/2023 21:30,23.76693049
08/03/2023 21:35,23.67513466,08/03/2023 21:35,23.76925936
08/03/2023 21:40,23.67513466,08/03/2023 21:40,23.77170725
08/03/2023 21:45,23.67513466,08/03/2023 21:45,23.77424018
08/03/2023 21:50,23.67513466,08/03/2023 21:50,23.77682502
08/03/2023 21:55,23.67513466,08/03/2023 21:55,23.77942969
08/03/2023 22:00,23.67513466,08/03/2023 22:00,23.78202337
08/03/2023 22:05,23.67513466,08/03/2023 22:05,23.78457673
08/03/2023 22:10,23.67513466,08/03/2023 22:10,23.78706209
08/03/2023 22:15,23.67513466,08/03/2023 22:15,23.78945362
08/03/2023 22:20,23.67513466,08/03/2023 22:20,23.79172746
08/03/2023 22:25,23.67513466,08/03/2023 22:25,23.79386188
08/03/2023 22:30,23.67513466,08/03/2023 22:30,23.79583741
08/03/2023 22:35,23.67513466,08/03/2023 22:35,23.79763689
08/03/2023 22:40,23.82404709,08/03/2023 22:40,23.79924562
08/03/2023 22:45,23.82404709,08/03/2023 22:45,23.80065135
08/03/2023 22:50,23.82404709,08/03/2023 22:50,23.80184434
08/03/2023 22:55,23.82404709,08/03/2023 22:55,23.80281741
08/03/2023 23:00,23.82404709,08/03/2023 23:00,23.80356587
08/03/2023 23:05,23.82404709,08/03/2023 23:05,23.80408755
08/03/2023 23:10,23.82404709,08/03/2023 23:10,23.80438272
08/03/2023 23:15,23.82404709,08/03/2023 23:15,23.80445406
08/03/2023 23:20,23.82404709,08/03/2023 23:20,23.80430652
08/03/2023 23:25,23.82404709,08/03/2023 23:25,23.80394725
08/03/2023 23:30,23.82404709,08/03/2023 23:30,23.80338551
08/03/2023 23:35,23.82404709,08/03/2023 23:35,23.80263246
08/03/2023 23:40,23.82404709,08/03/2023 23:40,23.80170108
08/03/2023 23:45,23.82404709,08/03/2023 23:45,23.80060594
08/03/2023 23:50,23.82404709,08/03/2023 23:50,23.7993631
08/03/2023 23:55,23.82404709,08/03/2023 23:55,23.79798985
09/03/2023 0:00,23.82404709,09/03/2023 0:00,23.79650454
09/03/2023 0:05,23.82404709,09/03/2023 0:05,23.79492642
09/03/2023 0:10,23.82404709,09/03/2023 0:10,23.79327534
09/03/2023 0:15,23.82404709,09/03/2023 0:15,23.79157164
09/03/2023 0:20,23.82404709,09/03/2023 0:20,23.78983586
09/03/2023 0:25,23.82404709,09/03/2023 0:25,23.78808856
09/03/2023 0:30,23.82404709,09/03/2023 0:30,23.78635011
09/03/2023 0:35,23.82404709,09/03/2023 0:35,23.78464047
09/03/2023 0:40,23.82404709,09/03/2023 0:40,23.78297901
09/03/2023 0:45,23.82404709,09/03/2023 0:45,23.78138429
09/03/2023 0:50,23.82404709,09/03/2023 0:50,23.77987386
09/03/2023 0:55,23.82404709,09/03/2023 0:55,23.77846416
09/03/2023 1:00,23.82404709,09/03/2023 1:00,23.77717027
09/03/2023 1:05,23.82404709,09/03/2023 1:05,23.7760058
09/03/2023 1:10,23.82404709,09/03/2023 1:10,23.77498275
09/03/2023 1:15,23.82404709,09/03/2023 1:15,23.77411141
09/03/2023 1:20,23.82404709,09/03/2023 1:20,23.77340021
09/03/2023 1:25,23.82404709,09/03/2023 1:25,23.77285568
09/03/2023 1:30,23.82404709,09/03/2023 1:30,23.77248236
09/03/2023 1:35,23.82404709,09/03/2023 1:35,23.77228275
09/03/2023 1:40,23.82404709,09/03/2023 1:40,23.7722573
09/03/2023 1:45,23.82404709,09/03/2023 1:45,23.77240437
09/03/2023 1:50,23.82404709,09/03/2023 1:50,23.77272028
09/03/2023 1:55,23.82404709,09/03/2023 1:55,23.77319931
09/03/2023 2:00,23.82404709,09/03/2023 2:00,23.77383376
09/03/2023 2:05,23.82404709,09/03/2023 2:05,23.77461401
09/03/2023 2:10,23.82404709,09/03/2023 2:10,23.77552863
09/03/2023 2:15,23.82404709,09/03/2023 2:15,23.77656444
09/03/2023 2:20,23.82404709,09/03/2023 2:20,23.7777067
09/03/2023 2:25,23.82404709,09/03/2023 2:25,23.77893919
09/03/2023 2:30,23.82404709,09/03/2023 2:30,23.78024437
09/03/2023 2:35,23.82404709,09/03/2023 2:35,23.78160357
09/03/2023 2:40,23.82404709,09/03/2023 2:40,23.78299716
09/03/2023 2:45,23.82404709,09/03/2023 2:45,23.78440472
09/03/2023 2:50,23.82404709,09/03/2023 2:50,23.78580528
09/03/2023 2:55,23.82404709,09/03/2023 2:55,23.78717748
09/03/2023 3:00,23.82404709,09/03/2023 3:00,23.78849979
09/03/2023 3:05,23.82404709,09/03/2023 3:05,23.78975077
09/03/2023 3:10,23.82404709,09/03/2023 3:10,23.79090924
09/03/2023 3:15,23.82404709,09/03/2023 3:15,23.79195451
09/03/2023 3:20,23.82404709,09/03/2023 3:20,23.7928666
09/03/2023 3:25,23.82404709,09/03/2023 3:25,23.79362647
09/03/2023 3:30,23.82404709,09/03/2023 3:30,23.79421621
09/03/2023 3:35,23.82404709,09/03/2023 3:35,23.79461924
09/03/2023 3:40,23.82404709,09/03/2023 3:40,23.79482053
09/03/2023 3:45,23.82404709,09/03/2023 3:45,23.79480675
09/03/2023 3:50,23.82404709,09/03/2023 3:50,23.79456645
09/03/2023 3:55,23.82404709,09/03/2023 3:55,23.79409025
09/03/2023 4:00,23.82404709,09/03/2023 4:00,23.79337095
09/03/2023 4:05,23.82404709,09/03/2023 4:05,23.79240365
09/03/2023 4:10,23.82404709,09/03/2023 4:10,23.79118589
09/03/2023 4:15,23.82404709,09/03/2023 4:15,23.78971773
09/03/2023 4:20,23.82404709,09/03/2023 4:20,23.78800183
09/03/2023 4:25,23.82404709,09/03/2023 4:25,23.78604347
09/03/2023 4:30,23.82404709,09/03/2023 4:30,23.78385062
09/03/2023 4:35,23.82404709,09/03/2023 4:35,23.78143394
09/03/2023 4:40,23.67473793,09/03/2023 4:40,23.77880677
09/03/2023 4:45,23.67473793,09/03/2023 4:45,23.77598506
09/03/2023 4:50,23.67473793,09/03/2023 4:50,23.77298739
09/03/2023 4:55,23.67473793,09/03/2023 4:55,23.76983484
09/03/2023 5:00,23.67473793,09/03/2023 5:00,23.76655091
09/03/2023 5:05,23.67473793,09/03/2023 5:05,23.76316139
09/03/2023 5:10,23.67473793,09/03/2023 5:10,23.75969425
09/03/2023 5:15,23.67473793,09/03/2023 5:15,23.75617947
09/03/2023 5:20,23.82361603,09/03/2023 5:20,23.75264887
09/03/2023 5:25,23.82361603,09/03/2023 5:25,23.74913592
09/03/2023 5:30,23.82361603,09/03/2023 5:30,23.74567552
09/03/2023 5:35,23.82361603,09/03/2023 5:35,23.74230381
09/03/2023 5:40,23.82361603,09/03/2023 5:40,23.73905794
09/03/2023 5:45,23.82361603,09/03/2023 5:45,23.73597578
09/03/2023 5:50,23.82361603,09/03/2023 5:50,23.73309573
09/03/2023 5:55,23.97254944,09/03/2023 5:55,23.73045642
09/03/2023 6:00,23.97254944,09/03/2023 6:00,23.72809647
09/03/2023 6:05,23.97254944,09/03/2023 6:05,23.72605421
09/03/2023 6:10,23.97254944,09/03/2023 6:10,23.72436742
09/03/2023 6:15,23.823452,09/03/2023 6:15,23.72307304
09/03/2023 6:20,23.823452,09/03/2023 6:20,23.72220696
09/03/2023 6:25,23.823452,09/03/2023 6:25,23.72180368
09/03/2023 6:30,23.823452,09/03/2023 6:30,23.72189613
09/03/2023 6:35,23.823452,09/03/2023 6:35,23.72251537
09/03/2023 6:40,23.823452,09/03/2023 6:40,23.72369038
09/03/2023 6:45,23.823452,09/03/2023 6:45,23.72544784
09/03/2023 6:50,23.67344856,09/03/2023 6:50,23.72781191
09/03/2023 6:55,23.67344856,09/03/2023 6:55,23.73080403
09/03/2023 7:00,23.67344856,09/03/2023 7:00,23.73444274
09/03/2023 7:05,23.67344856,09/03/2023 7:05,23.73874357
09/03/2023 7:10,23.67344856,09/03/2023 7:10,23.74371881
09/03/2023 7:15,23.67344856,09/03/2023 7:15,23.74937747
