Timestamp,DMC Building 1 Fahu_B1 Discharge-Air-Temp-Sensor,DMC Building 1 Fahu_B1 Discharge-Air-Temp-Sp,DMC Building 1 Fahu_B1 Discharge-Chilled-Water-Cool-Valve-Cmd
2024-04-05T16:50:00+04:00 Dubai,21.69357872,22,27.2452
2024-04-05T16:55:00+04:00 Dubai,21.69357872,22,25.0711
2024-04-05T17:00:00+04:00 Dubai,22.01213455,22,26.0857
2024-04-05T17:05:00+04:00 Dubai,22.31477165,22,28.6285
2024-04-05T17:10:00+04:00 Dubai,22.31477165,22,28.6285
2024-04-05T17:15:00+04:00 Dubai,22.31477165,22,28.6285
2024-04-05T17:20:00+04:00 Dubai,22.16407394,22,29.6304
2024-04-05T17:25:00+04:00 Dubai,22.16407394,22,30.7117
2024-04-05T17:30:00+04:00 Dubai,22.16407394,22,29.5892
2024-04-05T17:35:00+04:00 Dubai,22.16407394,22,30.69
2024-04-05T17:40:00+04:00 Dubai,22.16407394,22,31.8222
2024-04-05T17:45:00+04:00 Dubai,22.16407394,22,31.8222
2024-04-05T17:50:00+04:00 Dubai,22.31355858,22,32.9942
2024-04-05T17:55:00+04:00 Dubai,22.15351868,22,34.0789
2024-04-05T18:00:00+04:00 Dubai,21.85350609,22,31.6797
2024-04-05T18:05:00+04:00 Dubai,21.70500374,22,30.459
2024-04-05T18:10:00+04:00 Dubai,21.70500374,22,29.3391
2024-04-05T18:15:00+04:00 Dubai,21.55342102,22,27.2389
2024-04-05T18:20:00+04:00 Dubai,21.55342102,22,27.2389
2024-04-05T18:25:00+04:00 Dubai,21.70214272,22,27.2389
2024-04-05T18:30:00+04:00 Dubai,21.70214272,22,24.7022
2024-04-05T18:35:00+04:00 Dubai,21.70214272,22,24.7022
2024-04-05T18:40:00+04:00 Dubai,22.00779915,22,26.5562
2024-04-05T18:45:00+04:00 Dubai,22.00779915,22,26.5562
2024-04-05T18:50:00+04:00 Dubai,22.16010857,22,27.6675
2024-04-05T18:55:00+04:00 Dubai,22.31064796,22,28.9219
2024-04-05T19:00:00+04:00 Dubai,22.31064796,22,28.9219
2024-04-05T19:05:00+04:00 Dubai,22.16213036,22,28.9219
2024-04-05T19:10:00+04:00 Dubai,22.16360283,22,0
2024-04-05T19:15:00+04:00 Dubai,23.09811211,22,0
2024-04-05T19:20:00+04:00 Dubai,23.40090942,22,0
2024-04-05T19:25:00+04:00 Dubai,23.70122528,22,0
2024-04-05T19:30:00+04:00 Dubai,23.70122528,22,0
2024-04-05T19:35:00+04:00 Dubai,23.84975433,22,0
2024-04-05T19:40:00+04:00 Dubai,23.84975433,22,0
2024-04-05T19:45:00+04:00 Dubai,23.84975433,22,0
2024-04-05T19:50:00+04:00 Dubai,23.84975433,22,0
2024-04-05T19:55:00+04:00 Dubai,24.00104523,22,0
2024-04-05T20:00:00+04:00 Dubai,24.00104523,22,0
2024-04-05T20:05:00+04:00 Dubai,24.15006256,22,0
2024-04-05T20:10:00+04:00 Dubai,24.29878044,22,0
2024-04-05T20:15:00+04:00 Dubai,24.59772301,22,0
2024-04-05T20:20:00+04:00 Dubai,24.89850807,22,0
2024-04-05T20:25:00+04:00 Dubai,25.0481987,22,0
2024-04-05T20:30:00+04:00 Dubai,25.34939575,22,0
2024-04-05T20:35:00+04:00 Dubai,25.64866066,22,0
2024-04-05T20:40:00+04:00 Dubai,25.7977562,22,0
2024-04-05T20:45:00+04:00 Dubai,25.94950867,22,0
2024-04-05T20:50:00+04:00 Dubai,26.10095596,22,0
2024-04-05T20:55:00+04:00 Dubai,26.10095596,22,0
2024-04-05T21:00:00+04:00 Dubai,26.25079346,22,0
2024-04-05T21:05:00+04:00 Dubai,26.25079346,22,0
2024-04-05T21:10:00+04:00 Dubai,26.40015602,22,0
2024-04-05T21:15:00+04:00 Dubai,26.40015602,22,0
2024-04-05T21:20:00+04:00 Dubai,26.40015602,22,0
2024-04-05T21:25:00+04:00 Dubai,26.40015602,22,0
2024-04-05T21:30:00+04:00 Dubai,26.40015602,22,0
2024-04-05T21:35:00+04:00 Dubai,26.54867363,22,0
2024-04-05T21:40:00+04:00 Dubai,26.54867363,22,0
2024-04-05T21:45:00+04:00 Dubai,26.54867363,22,0
2024-04-05T21:50:00+04:00 Dubai,26.54867363,22,0
2024-04-05T21:55:00+04:00 Dubai,26.54867363,22,0
2024-04-05T22:00:00+04:00 Dubai,26.54867363,22,0
2024-04-05T22:05:00+04:00 Dubai,26.54867363,22,0
2024-04-05T22:10:00+04:00 Dubai,26.54867363,22,0
2024-04-05T22:15:00+04:00 Dubai,26.54867363,22,0
2024-04-05T22:20:00+04:00 Dubai,26.54867363,22,0
2024-04-05T22:25:00+04:00 Dubai,26.54867363,22,0
2024-04-05T22:30:00+04:00 Dubai,26.54867363,22,0
2024-04-05T22:35:00+04:00 Dubai,26.54867363,22,0
2024-04-05T22:40:00+04:00 Dubai,26.54867363,22,0
2024-04-05T22:45:00+04:00 Dubai,26.54867363,22,0
2024-04-05T22:50:00+04:00 Dubai,26.54867363,22,0
2024-04-05T22:55:00+04:00 Dubai,26.54867363,22,0
2024-04-05T23:00:00+04:00 Dubai,26.54867363,22,0
2024-04-05T23:05:00+04:00 Dubai,26.54867363,22,0
2024-04-05T23:10:00+04:00 Dubai,26.54867363,22,0
2024-04-05T23:15:00+04:00 Dubai,26.54867363,22,0
2024-04-05T23:20:00+04:00 Dubai,26.54867363,22,0
2024-04-05T23:25:00+04:00 Dubai,26.54867363,22,0
2024-04-05T23:30:00+04:00 Dubai,26.54867363,22,0
2024-04-05T23:35:00+04:00 Dubai,26.3998127,22,0
2024-04-05T23:40:00+04:00 Dubai,26.3998127,22,0
2024-04-05T23:45:00+04:00 Dubai,26.3998127,22,0
2024-04-05T23:50:00+04:00 Dubai,26.3998127,22,0
2024-04-05T23:55:00+04:00 Dubai,26.3998127,22,0
2024-04-06T00:00:00+04:00 Dubai,26.3998127,22,0
2024-04-06T00:05:00+04:00 Dubai,26.24970627,22,0
2024-04-06T00:10:00+04:00 Dubai,26.24970627,22,0
2024-04-06T00:15:00+04:00 Dubai,26.24970627,22,0
2024-04-06T00:20:00+04:00 Dubai,26.24970627,22,0
2024-04-06T00:25:00+04:00 Dubai,26.24970627,22,0
2024-04-06T00:30:00+04:00 Dubai,26.09924316,22,0
2024-04-06T00:35:00+04:00 Dubai,26.09924316,22,0
2024-04-06T00:40:00+04:00 Dubai,25.94865227,22,0
2024-04-06T00:45:00+04:00 Dubai,25.94865227,22,0
2024-04-06T00:50:00+04:00 Dubai,25.94865227,22,0
2024-04-06T00:55:00+04:00 Dubai,25.79910469,22,0
2024-04-06T01:00:00+04:00 Dubai,25.79910469,22,0
2024-04-06T01:05:00+04:00 Dubai,25.79910469,22,0
2024-04-06T01:10:00+04:00 Dubai,25.64831161,22,0
2024-04-06T01:15:00+04:00 Dubai,25.64831161,22,0
2024-04-06T01:20:00+04:00 Dubai,25.49974823,22,0
2024-04-06T01:25:00+04:00 Dubai,25.49974823,22,0
2024-04-06T01:30:00+04:00 Dubai,25.35104942,22,0
2024-04-06T01:35:00+04:00 Dubai,25.35104942,22,0
2024-04-06T01:40:00+04:00 Dubai,25.35104942,22,0
2024-04-06T01:45:00+04:00 Dubai,25.20245934,22,0
2024-04-06T01:50:00+04:00 Dubai,25.20245934,22,0
2024-04-06T01:55:00+04:00 Dubai,25.20245934,22,0
2024-04-06T02:00:00+04:00 Dubai,25.20245934,22,0
2024-04-06T02:05:00+04:00 Dubai,25.05318642,22,0
2024-04-06T02:10:00+04:00 Dubai,25.05318642,22,0
2024-04-06T02:15:00+04:00 Dubai,24.90293694,22,0
2024-04-06T02:20:00+04:00 Dubai,24.90293694,22,0
2024-04-06T02:25:00+04:00 Dubai,24.75217628,22,0
2024-04-06T02:30:00+04:00 Dubai,24.75217628,22,0
2024-04-06T02:35:00+04:00 Dubai,24.60169029,22,0
2024-04-06T02:40:00+04:00 Dubai,24.45297623,22,0
2024-04-06T02:45:00+04:00 Dubai,24.30369949,22,0
2024-04-06T02:50:00+04:00 Dubai,24.15471649,22,0
2024-04-06T02:55:00+04:00 Dubai,24.15471649,22,0
2024-04-06T03:00:00+04:00 Dubai,24.00524902,22,0
2024-04-06T03:05:00+04:00 Dubai,23.85662079,22,0
2024-04-06T03:10:00+04:00 Dubai,23.70720291,22,0
2024-04-06T03:15:00+04:00 Dubai,23.5567112,22,0
2024-04-06T03:20:00+04:00 Dubai,23.5567112,22,0
2024-04-06T03:25:00+04:00 Dubai,23.40674019,22,0
2024-04-06T03:30:00+04:00 Dubai,23.40674019,22,0
2024-04-06T03:35:00+04:00 Dubai,23.25749588,22,0
2024-04-06T03:40:00+04:00 Dubai,23.25749588,22,0
2024-04-06T03:45:00+04:00 Dubai,23.25749588,22,0
2024-04-06T03:50:00+04:00 Dubai,23.25749588,22,0
2024-04-06T03:55:00+04:00 Dubai,23.10897255,22,0
2024-04-06T04:00:00+04:00 Dubai,23.10897255,22,0
2024-04-06T04:05:00+04:00 Dubai,23.10897255,22,0
2024-04-06T04:10:00+04:00 Dubai,23.10897255,22,0
2024-04-06T04:15:00+04:00 Dubai,22.95859528,22,0
2024-04-06T04:20:00+04:00 Dubai,22.95859528,22,0
2024-04-06T04:25:00+04:00 Dubai,22.95859528,22,0
2024-04-06T04:30:00+04:00 Dubai,22.80999374,22,0
2024-04-06T04:35:00+04:00 Dubai,22.80999374,22,0
2024-04-06T04:40:00+04:00 Dubai,22.80999374,22,0
2024-04-06T04:45:00+04:00 Dubai,22.80999374,22,0
2024-04-06T04:50:00+04:00 Dubai,22.80999374,22,0
2024-04-06T04:55:00+04:00 Dubai,22.80999374,22,0
2024-04-06T05:00:00+04:00 Dubai,22.80999374,22,0
2024-04-06T05:05:00+04:00 Dubai,22.80999374,22,0
2024-04-06T05:10:00+04:00 Dubai,22.80999374,22,0
2024-04-06T05:15:00+04:00 Dubai,22.80999374,22,0
2024-04-06T05:20:00+04:00 Dubai,22.80999374,22,0
2024-04-06T05:25:00+04:00 Dubai,22.80999374,22,0
2024-04-06T05:30:00+04:00 Dubai,22.80999374,22,0
2024-04-06T05:35:00+04:00 Dubai,22.80999374,22,0
2024-04-06T05:40:00+04:00 Dubai,22.80999374,22,0
2024-04-06T05:45:00+04:00 Dubai,22.80999374,22,0
2024-04-06T05:50:00+04:00 Dubai,22.80999374,22,0
2024-04-06T05:55:00+04:00 Dubai,22.80999374,22,0
2024-04-06T06:00:00+04:00 Dubai,22.95993233,22,0
2024-04-06T06:05:00+04:00 Dubai,22.95993233,22,0
2024-04-06T06:10:00+04:00 Dubai,22.95993233,22,0
2024-04-06T06:15:00+04:00 Dubai,23.10853004,22,0
2024-04-06T06:20:00+04:00 Dubai,23.10853004,22,0
2024-04-06T06:25:00+04:00 Dubai,23.10853004,22,0
2024-04-06T06:30:00+04:00 Dubai,23.10853004,22,0
2024-04-06T06:35:00+04:00 Dubai,23.10853004,22,0
2024-04-06T06:40:00+04:00 Dubai,23.10853004,22,0
2024-04-06T06:45:00+04:00 Dubai,23.10853004,22,0
2024-04-06T06:50:00+04:00 Dubai,23.10853004,22,0
2024-04-06T06:55:00+04:00 Dubai,23.25790215,22,0
2024-04-06T07:00:00+04:00 Dubai,23.25790215,22,0
2024-04-06T07:05:00+04:00 Dubai,23.25790215,22,0
2024-04-06T07:10:00+04:00 Dubai,24.04071426,22,7.8322
2024-04-06T07:15:00+04:00 Dubai,24.19106865,22,15.6036
2024-04-06T07:20:00+04:00 Dubai,24.33962822,22,20.47
2024-04-06T07:25:00+04:00 Dubai,24.03693199,22,24.057
2024-04-06T07:30:00+04:00 Dubai,22.44062042,22,19.3711
2024-04-06T07:35:00+04:00 Dubai,21.98458672,22,16.2804
2024-04-06T07:40:00+04:00 Dubai,21.98458672,22,16.2804
2024-04-06T07:45:00+04:00 Dubai,21.98458672,22,16.2804
2024-04-06T07:50:00+04:00 Dubai,21.98458672,22,16.2804
2024-04-06T07:55:00+04:00 Dubai,21.83529091,22,14.0777
2024-04-06T08:00:00+04:00 Dubai,21.83529091,22,14.0777
2024-04-06T08:05:00+04:00 Dubai,21.83529091,22,14.0777
2024-04-06T08:10:00+04:00 Dubai,21.98592567,22,14.0777
2024-04-06T08:15:00+04:00 Dubai,21.98592567,22,14.0777
2024-04-06T08:20:00+04:00 Dubai,21.83406639,22,12.8336
2024-04-06T08:25:00+04:00 Dubai,23.13310242,22,19.1548
2024-04-06T08:30:00+04:00 Dubai,22.40675354,22,21.3938
2024-04-06T08:35:00+04:00 Dubai,21.45553589,22,12.8572
2024-04-06T08:40:00+04:00 Dubai,23.37574005,22,26.6321
2024-04-06T08:45:00+04:00 Dubai,22.75962639,22,25.3489
2024-04-06T08:50:00+04:00 Dubai,22.75962639,22,25.3489
2024-04-06T08:55:00+04:00 Dubai,21.8385334,22,22.5576
2024-04-06T09:00:00+04:00 Dubai,21.37335396,22,17.5823
2024-04-06T09:05:00+04:00 Dubai,21.37335396,22,17.5823
2024-04-06T09:10:00+04:00 Dubai,21.52260399,22,16.527
2024-04-06T09:15:00+04:00 Dubai,21.52260399,22,15.4221
2024-04-06T09:20:00+04:00 Dubai,22.81242561,22,21.9105
2024-04-06T09:25:00+04:00 Dubai,22.96402931,22,27.8116
2024-04-06T09:30:00+04:00 Dubai,21.70144463,22,19.0672
2024-04-06T09:35:00+04:00 Dubai,21.54992294,22,16.849
2024-04-06T09:40:00+04:00 Dubai,21.69923782,22,16.849
2024-04-06T09:45:00+04:00 Dubai,21.69923782,22,16.849
2024-04-06T09:50:00+04:00 Dubai,21.85209465,22,16.849
2024-04-06T09:55:00+04:00 Dubai,22.00243187,22,17.9441
2024-04-06T10:00:00+04:00 Dubai,22.00243187,22,18.9527
2024-04-06T10:05:00+04:00 Dubai,22.15538979,22,20.039
2024-04-06T10:10:00+04:00 Dubai,22.30529594,22,21.148
2024-04-06T10:15:00+04:00 Dubai,22.45740128,22,23.6362
2024-04-06T10:20:00+04:00 Dubai,22.60995483,22,25.8881
2024-04-06T10:25:00+04:00 Dubai,22.75860786,22,28.4353
2024-04-06T10:30:00+04:00 Dubai,22.90982437,22,30.9799
2024-04-06T10:35:00+04:00 Dubai,22.44127655,22,31.0617
2024-04-06T10:40:00+04:00 Dubai,22.28973198,22,31.0617
2024-04-06T10:45:00+04:00 Dubai,20.61421204,22,21.3514
2024-04-06T10:50:00+04:00 Dubai,21.71667099,22,22.4613
2024-04-06T10:55:00+04:00 Dubai,22.3429718,22,27.6457
2024-04-06T11:00:00+04:00 Dubai,22.49178696,22,30.6948
2024-04-06T11:05:00+04:00 Dubai,22.95560265,22,34.3845
2024-04-06T11:10:00+04:00 Dubai,22.49802208,22,33.383
2024-04-06T11:15:00+04:00 Dubai,22.34515953,22,33.383
2024-04-06T11:20:00+04:00 Dubai,22.34515953,22,34.5494
2024-04-06T11:25:00+04:00 Dubai,22.34515953,22,34.5494
2024-04-06T11:30:00+04:00 Dubai,22.4982605,22,37.3672
2024-04-06T11:35:00+04:00 Dubai,21.70157623,22,31.791
2024-04-06T11:40:00+04:00 Dubai,21.70157623,22,31.791
2024-04-06T11:45:00+04:00 Dubai,21.53698921,22,29.3897
2024-04-06T11:50:00+04:00 Dubai,21.99247551,22,30.5269
2024-04-06T11:55:00+04:00 Dubai,21.8370018,22,30.7271
2024-04-06T12:00:00+04:00 Dubai,22.13603783,22,32.4029
2024-04-06T12:05:00+04:00 Dubai,21.83395004,22,30.072
2024-04-06T12:10:00+04:00 Dubai,21.83395004,22,30.072
2024-04-06T12:15:00+04:00 Dubai,21.98569489,22,28.6593
2024-04-06T12:20:00+04:00 Dubai,21.66834068,22,28.5323
2024-04-06T12:25:00+04:00 Dubai,21.819067,22,28.5323
2024-04-06T12:30:00+04:00 Dubai,22.12639618,22,31.0683
2024-04-06T12:35:00+04:00 Dubai,22.27979279,22,32.0713
2024-04-06T12:40:00+04:00 Dubai,22.12661362,22,32.0713
2024-04-06T12:45:00+04:00 Dubai,21.82318878,22,30.8356
2024-04-06T12:50:00+04:00 Dubai,21.82318878,22,29.291
2024-04-06T12:55:00+04:00 Dubai,21.97654724,22,29.291
2024-04-06T13:00:00+04:00 Dubai,21.67175293,22,27.1254
2024-04-06T13:05:00+04:00 Dubai,21.82105064,22,27.1254
2024-04-06T13:10:00+04:00 Dubai,21.67136192,22,27.1254
2024-04-06T13:15:00+04:00 Dubai,21.67148781,22,26.0216
2024-04-06T13:20:00+04:00 Dubai,21.67071724,22,24.753
2024-04-06T13:25:00+04:00 Dubai,21.66417503,22,23.7228
2024-04-06T13:30:00+04:00 Dubai,21.96421432,22,24.7941
2024-04-06T13:35:00+04:00 Dubai,21.66254044,22,23.7948
2024-04-06T13:40:00+04:00 Dubai,21.96350861,22,25.0644
2024-04-06T13:45:00+04:00 Dubai,22.2683239,22,26.2968
2024-04-06T13:50:00+04:00 Dubai,22.2683239,22,27.4244
2024-04-06T13:55:00+04:00 Dubai,22.41758728,22,28.6235
2024-04-06T14:00:00+04:00 Dubai,22.26834297,22,29.9826
2024-04-06T14:05:00+04:00 Dubai,22.26834297,22,31.0816
2024-04-06T14:10:00+04:00 Dubai,22.41999054,22,32.0985
2024-04-06T14:15:00+04:00 Dubai,22.41057777,22,33.3385
2024-04-06T14:20:00+04:00 Dubai,22.55955124,22,34.9013
2024-04-06T14:25:00+04:00 Dubai,22.71029472,22,37.4411
2024-04-06T14:30:00+04:00 Dubai,22.24145889,22,37.4411
2024-04-06T14:35:00+04:00 Dubai,22.24145889,22,36.4071
2024-04-06T14:40:00+04:00 Dubai,22.24145889,22,37.6581
2024-04-06T14:45:00+04:00 Dubai,22.24145889,22,37.6581
2024-04-06T14:50:00+04:00 Dubai,22.09121704,22,37.6581
2024-04-06T14:55:00+04:00 Dubai,21.93889046,22,36.2138
2024-04-06T15:00:00+04:00 Dubai,21.93889046,22,37.2145
2024-04-06T15:05:00+04:00 Dubai,21.93889046,22,36.1565
2024-04-06T15:10:00+04:00 Dubai,21.78771591,22,35.0804
2024-04-06T15:15:00+04:00 Dubai,21.94357491,22,36.1232
2024-04-06T15:20:00+04:00 Dubai,22.09239388,22,36.1232
2024-04-06T15:25:00+04:00 Dubai,21.94348717,22,35.0586
2024-04-06T15:30:00+04:00 Dubai,22.10028267,22,36.4541
2024-04-06T15:35:00+04:00 Dubai,21.94479752,22,36.4541
2024-04-06T15:40:00+04:00 Dubai,21.79233551,22,34.0538
2024-04-06T15:45:00+04:00 Dubai,21.79233551,22,34.0538
2024-04-06T15:50:00+04:00 Dubai,21.79233551,22,34.0538
2024-04-06T15:55:00+04:00 Dubai,21.64209557,22,32.5157
2024-04-06T16:00:00+04:00 Dubai,21.79525375,22,31.1579
2024-04-06T16:05:00+04:00 Dubai,21.79525375,22,31.1579
2024-04-06T16:10:00+04:00 Dubai,21.79525375,22,30.0039
2024-04-06T16:15:00+04:00 Dubai,21.64569092,22,27.7841
2024-04-06T16:20:00+04:00 Dubai,21.79421997,22,29.2418
2024-04-06T16:25:00+04:00 Dubai,22.10142899,22,30.4486
2024-04-06T16:30:00+04:00 Dubai,22.10142899,22,30.4486
2024-04-06T16:35:00+04:00 Dubai,21.94887352,22,29.3119
2024-04-06T16:40:00+04:00 Dubai,21.94887352,22,29.3119
2024-04-06T16:45:00+04:00 Dubai,21.94887352,22,29.3119
2024-04-06T16:50:00+04:00 Dubai,22.09991074,22,30.3599
2024-04-06T16:55:00+04:00 Dubai,22.09991074,22,30.3599
2024-04-06T17:00:00+04:00 Dubai,21.94918442,22,30.3599
2024-04-06T17:05:00+04:00 Dubai,22.09972954,22,30.3599
2024-04-06T17:10:00+04:00 Dubai,22.2490921,22,31.4746
2024-04-06T17:15:00+04:00 Dubai,22.09474564,22,31.4746
2024-04-06T17:20:00+04:00 Dubai,22.09474564,22,31.4746
2024-04-06T17:25:00+04:00 Dubai,22.09474564,22,31.4746
2024-04-06T17:30:00+04:00 Dubai,21.9387455,22,30.2564
2024-04-06T17:35:00+04:00 Dubai,21.93683052,22,30.2564
2024-04-06T17:40:00+04:00 Dubai,22.23999596,22,31.8722
2024-04-06T17:45:00+04:00 Dubai,22.0904541,22,31.8722
2024-04-06T17:50:00+04:00 Dubai,22.0904541,22,31.8722
2024-04-06T17:55:00+04:00 Dubai,22.0904541,22,31.8722
2024-04-06T18:00:00+04:00 Dubai,21.9343071,22,31.8722
2024-04-06T18:05:00+04:00 Dubai,21.9343071,22,31.8722
2024-04-06T18:10:00+04:00 Dubai,21.9343071,22,31.8722
2024-04-06T18:15:00+04:00 Dubai,21.78566551,22,30.7504
2024-04-06T18:20:00+04:00 Dubai,21.63601494,22,28.391
2024-04-06T18:25:00+04:00 Dubai,21.78499222,22,28.391
2024-04-06T18:30:00+04:00 Dubai,21.63299179,22,26.9713
2024-04-06T18:35:00+04:00 Dubai,21.63299179,22,26.9713
2024-04-06T18:40:00+04:00 Dubai,21.63299179,22,24.5872
2024-04-06T18:45:00+04:00 Dubai,21.48372269,22,23.1095
2024-04-06T18:50:00+04:00 Dubai,21.79324722,22,22.0368
2024-04-06T18:55:00+04:00 Dubai,21.94184875,22,23.4315
2024-04-06T19:00:00+04:00 Dubai,21.94184875,22,24.6176
2024-04-06T19:05:00+04:00 Dubai,21.94184875,22,24.6176
2024-04-06T19:10:00+04:00 Dubai,22.25911522,22,0
2024-04-06T19:15:00+04:00 Dubai,23.19264221,22,0
2024-04-06T19:20:00+04:00 Dubai,23.65031242,22,0
2024-04-06T19:25:00+04:00 Dubai,23.7991066,22,0
2024-04-06T19:30:00+04:00 Dubai,23.7991066,22,0
2024-04-06T19:35:00+04:00 Dubai,23.7991066,22,0
2024-04-06T19:40:00+04:00 Dubai,23.7991066,22,0
2024-04-06T19:45:00+04:00 Dubai,23.7991066,22,0
2024-04-06T19:50:00+04:00 Dubai,23.95049858,22,0
2024-04-06T19:55:00+04:00 Dubai,23.95049858,22,0
2024-04-06T20:00:00+04:00 Dubai,23.95049858,22,0
2024-04-06T20:05:00+04:00 Dubai,24.10189056,22,0
2024-04-06T20:10:00+04:00 Dubai,24.25445366,22,0
2024-04-06T20:15:00+04:00 Dubai,24.71584511,22,0
2024-04-06T20:20:00+04:00 Dubai,25.02210617,22,0
2024-04-06T20:25:00+04:00 Dubai,25.48145103,22,0
2024-04-06T20:30:00+04:00 Dubai,25.78473091,22,0
2024-04-06T20:35:00+04:00 Dubai,26.08937454,22,0
2024-04-06T20:40:00+04:00 Dubai,26.38978195,22,0
2024-04-06T20:45:00+04:00 Dubai,26.5387001,22,0
2024-04-06T20:50:00+04:00 Dubai,26.68826485,22,0
2024-04-06T20:55:00+04:00 Dubai,26.83771515,22,0
2024-04-06T21:00:00+04:00 Dubai,26.83771515,22,0
2024-04-06T21:05:00+04:00 Dubai,26.98705864,22,0
2024-04-06T21:10:00+04:00 Dubai,26.98705864,22,0
2024-04-06T21:15:00+04:00 Dubai,27.13840866,22,0
2024-04-06T21:20:00+04:00 Dubai,27.13840866,22,0
2024-04-06T21:25:00+04:00 Dubai,27.13840866,22,0
2024-04-06T21:30:00+04:00 Dubai,27.13840866,22,0
2024-04-06T21:35:00+04:00 Dubai,27.13840866,22,0
2024-04-06T21:40:00+04:00 Dubai,27.13840866,22,0
2024-04-06T21:45:00+04:00 Dubai,27.13840866,22,0
2024-04-06T21:50:00+04:00 Dubai,27.2888298,22,0
2024-04-06T21:55:00+04:00 Dubai,27.2888298,22,0
2024-04-06T22:00:00+04:00 Dubai,27.43832779,22,0
2024-04-06T22:05:00+04:00 Dubai,27.43832779,22,0
2024-04-06T22:10:00+04:00 Dubai,27.43832779,22,0
2024-04-06T22:15:00+04:00 Dubai,27.43832779,22,0
2024-04-06T22:20:00+04:00 Dubai,27.43832779,22,0
2024-04-06T22:25:00+04:00 Dubai,27.58685684,22,0
2024-04-06T22:30:00+04:00 Dubai,27.58685684,22,0
2024-04-06T22:35:00+04:00 Dubai,27.58685684,22,0
2024-04-06T22:40:00+04:00 Dubai,27.58685684,22,0
2024-04-06T22:45:00+04:00 Dubai,27.43686295,22,0
2024-04-06T22:50:00+04:00 Dubai,27.43686295,22,0
2024-04-06T22:55:00+04:00 Dubai,27.43686295,22,0
2024-04-06T23:00:00+04:00 Dubai,27.28771591,22,0
2024-04-06T23:05:00+04:00 Dubai,27.28771591,22,0
2024-04-06T23:10:00+04:00 Dubai,27.28771591,22,0
2024-04-06T23:15:00+04:00 Dubai,27.28771591,22,0
2024-04-06T23:20:00+04:00 Dubai,27.28771591,22,0
2024-04-06T23:25:00+04:00 Dubai,27.13854408,22,0
2024-04-06T23:30:00+04:00 Dubai,27.13854408,22,0
2024-04-06T23:35:00+04:00 Dubai,26.98942184,22,0
2024-04-06T23:40:00+04:00 Dubai,26.98942184,22,0
2024-04-06T23:45:00+04:00 Dubai,26.83773994,22,0
2024-04-06T23:50:00+04:00 Dubai,26.83773994,22,0
2024-04-06T23:55:00+04:00 Dubai,26.83773994,22,0
2024-04-07T00:00:00+04:00 Dubai,26.83773994,22,0
2024-04-07T00:05:00+04:00 Dubai,26.68822098,22,0
2024-04-07T00:10:00+04:00 Dubai,26.68822098,22,0
2024-04-07T00:15:00+04:00 Dubai,26.53824997,22,0
2024-04-07T00:20:00+04:00 Dubai,26.53824997,22,0
2024-04-07T00:25:00+04:00 Dubai,26.38946915,22,0
2024-04-07T00:30:00+04:00 Dubai,26.38946915,22,0
2024-04-07T00:35:00+04:00 Dubai,26.38946915,22,0
2024-04-07T00:40:00+04:00 Dubai,26.38946915,22,0
2024-04-07T00:45:00+04:00 Dubai,26.38946915,22,0
2024-04-07T00:50:00+04:00 Dubai,26.24073982,22,0
2024-04-07T00:55:00+04:00 Dubai,26.24073982,22,0
2024-04-07T01:00:00+04:00 Dubai,26.24073982,22,0
2024-04-07T01:05:00+04:00 Dubai,26.24073982,22,0
2024-04-07T01:10:00+04:00 Dubai,26.09108734,22,0
2024-04-07T01:15:00+04:00 Dubai,26.09108734,22,0
2024-04-07T01:20:00+04:00 Dubai,25.94104195,22,0
2024-04-07T01:25:00+04:00 Dubai,25.94104195,22,0
2024-04-07T01:30:00+04:00 Dubai,25.79145241,22,0
2024-04-07T01:35:00+04:00 Dubai,25.79145241,22,0
2024-04-07T01:40:00+04:00 Dubai,25.79145241,22,0
2024-04-07T01:45:00+04:00 Dubai,25.64293861,22,0
2024-04-07T01:50:00+04:00 Dubai,25.64293861,22,0
2024-04-07T01:55:00+04:00 Dubai,25.64293861,22,0
2024-04-07T02:00:00+04:00 Dubai,25.49313354,22,0
2024-04-07T02:05:00+04:00 Dubai,25.49313354,22,0
2024-04-07T02:10:00+04:00 Dubai,25.34332085,22,0
2024-04-07T02:15:00+04:00 Dubai,25.34332085,22,0
2024-04-07T02:20:00+04:00 Dubai,25.34332085,22,0
2024-04-07T02:25:00+04:00 Dubai,25.34332085,22,0
2024-04-07T02:30:00+04:00 Dubai,25.34332085,22,0
2024-04-07T02:35:00+04:00 Dubai,25.34332085,22,0
2024-04-07T02:40:00+04:00 Dubai,25.34332085,22,0
2024-04-07T02:45:00+04:00 Dubai,25.34332085,22,0
2024-04-07T02:50:00+04:00 Dubai,25.34332085,22,0
2024-04-07T02:55:00+04:00 Dubai,25.34332085,22,0
2024-04-07T03:00:00+04:00 Dubai,25.19449997,22,0
2024-04-07T03:05:00+04:00 Dubai,25.19449997,22,0
2024-04-07T03:10:00+04:00 Dubai,25.19449997,22,0
2024-04-07T03:15:00+04:00 Dubai,25.19449997,22,0
2024-04-07T03:20:00+04:00 Dubai,25.0448246,22,0
2024-04-07T03:25:00+04:00 Dubai,25.0448246,22,0
2024-04-07T03:30:00+04:00 Dubai,25.0448246,22,0
2024-04-07T03:35:00+04:00 Dubai,25.0448246,22,0
